Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time,Camera Frame
138,24,-0.9668,2.5898,0.5166,-0.356,7,1.6518e+09,177
139,29,0,2.4277,0.55078,0,8,1.6518e+09,178
139,29,0,2.4463,0.60156,0,18,1.6518e+09,178
139,29,0,2.4883,0.5498,0,27,1.6518e+09,178
139,29,0,2.5254,0.5127,0,27,1.6518e+09,178
139,29,0,2.5498,0.53906,0,21,1.6518e+09,178
139,29,0,2.5869,0.50781,0,11,1.6518e+09,178
139,29,-0.076172,2.4297,-0.024414,0.356,14,1.6518e+09,178
139,29,0,2.458,-0.1084,0.356,19,1.6518e+09,178
139,29,0,2.4824,-0.19434,0.356,18,1.6518e+09,178
139,29,0,2.4385,0.73828,0.356,15,1.6518e+09,178
139,29,0,2.5137,0.57031,0.356,20,1.6518e+09,178
139,29,0,2.5586,0.49902,0.356,17,1.6518e+09,178
139,29,-0.33691,2.6221,0.51953,0.356,9,1.6518e+09,178
139,29,-0.51074,2.6533,0.34082,0.356,7,1.6518e+09,178
139,29,0,2.4814,0.43359,-0.71201,13,1.6518e+09,178
139,29,0,2.5244,0.3457,-0.71201,22,1.6518e+09,178
139,29,0,2.5586,0.31055,-0.71201,24,1.6518e+09,178
139,29,0,2.5918,0.27441,-0.71201,18,1.6518e+09,178
139,29,0,2.3818,-0.30957,-0.356,8,1.6518e+09,178
139,29,0,2.4131,-0.29004,-0.356,18,1.6518e+09,178
139,29,0,2.4375,-0.33203,-0.356,26,1.6518e+09,178
139,29,0,2.4648,-0.35059,-0.356,26,1.6518e+09,178
139,29,0,2.4346,0.64648,-0.356,37,1.6518e+09,178
139,29,0,2.499,0.49902,-0.356,61,1.6518e+09,178
139,29,0,2.541,0.43066,-0.356,69,1.6518e+09,178
139,29,0,2.5752,0.40625,-0.356,53,1.6518e+09,178
139,29,0,2.5723,0.57422,-0.356,27,1.6518e+09,178
139,29,-0.16699,2.6357,0.35547,-0.356,14,1.6518e+09,178
139,29,-0.33691,2.6553,0.31445,-0.356,14,1.6518e+09,178
140,35,0,2.4629,0.53027,0,10,1.6518e+09,179
140,35,0,2.5107,0.43262,0,19,1.6518e+09,179
140,35,0,2.542,0.42578,0,23,1.6518e+09,179
140,35,0,2.5635,0.47461,0,20,1.6518e+09,179
140,35,0,2.5986,0.44434,0,16,1.6518e+09,179
140,35,0.083008,2.6348,0.39355,0,14,1.6518e+09,179
140,35,0.083984,2.6738,0.32227,0,10,1.6518e+09,179
140,35,0,2.3887,-0.24609,0.356,9,1.6518e+09,179
140,35,0,2.4297,-0.063477,0.356,20,1.6518e+09,179
140,35,0,2.458,-0.11426,0.356,31,1.6518e+09,179
140,35,0,2.4863,-0.12109,0.356,32,1.6518e+09,179
140,35,0,2.5156,-0.11914,0.356,24,1.6518e+09,179
140,35,0,2.543,0.15625,0.356,19,1.6518e+09,179
140,35,0.080078,2.5566,0.31934,0.356,19,1.6518e+09,179
140,35,0,2.458,-0.094727,0.71201,8,1.6518e+09,179
140,35,0,2.4824,-0.19434,0.71201,8,1.6518e+09,179
140,35,0,2.4326,-0.36914,-0.71201,11,1.6518e+09,179
140,35,0.078125,2.4512,-0.43066,-0.71201,9,1.6518e+09,179
140,35,0,2.5186,0,-0.71201,8,1.6518e+09,179
140,35,0,2.5361,0.24609,-0.71201,15,1.6518e+09,179
140,35,0.080078,2.5674,0.2168,-0.71201,20,1.6518e+09,179
140,35,0.081055,2.5928,0.25977,-0.71201,18,1.6518e+09,179
140,35,0,2.6221,0.26953,-0.71201,14,1.6518e+09,179
140,35,0.16699,2.6484,0.24609,-0.71201,12,1.6518e+09,179
140,35,0,2.3975,-0.14648,-0.356,11,1.6518e+09,179
140,35,0,2.4219,-0.21191,-0.356,27,1.6518e+09,179
140,35,0,2.4453,-0.26953,-0.356,39,1.6518e+09,179
140,35,0,2.4629,-0.36035,-0.356,34,1.6518e+09,179
140,35,0,2.5186,-0.015625,-0.356,27,1.6518e+09,179
140,35,0,2.5322,0.2832,-0.356,46,1.6518e+09,179
140,35,0,2.5547,0.33887,-0.356,56,1.6518e+09,179
140,35,0.081055,2.582,0.34863,-0.356,51,1.6518e+09,179
140,35,0.082031,2.6133,0.33789,-0.356,40,1.6518e+09,179
140,35,0.16699,2.6396,0.32813,-0.356,33,1.6518e+09,179
140,35,0.16797,2.6689,0.3291,-0.356,26,1.6518e+09,179
142,29,0,2.4365,-0.33984,0,9,1.6518e+09,180
142,29,-0.078125,2.4678,-0.32031,0,13,1.6518e+09,180
142,29,0,2.5117,-0.18652,0,11,1.6518e+09,180
142,29,0,2.5469,-0.070313,0,7,1.6518e+09,180
142,29,0.75781,2.5576,0.37891,0,20,1.6518e+09,180
142,29,0.76563,2.5928,0.3291,0,27,1.6518e+09,180
142,29,0.77441,2.625,0.29492,0,26,1.6518e+09,180
142,29,0.78223,2.6553,0.28027,0,18,1.6518e+09,180
142,29,0,2.3906,0.43848,0.356,6,1.6518e+09,180
142,29,0.077148,2.3926,0.56836,0.356,8,1.6518e+09,180
142,29,0.15527,2.4043,0.62695,0.356,7,1.6518e+09,180
142,29,-0.39355,2.3809,-0.7207,0.356,6,1.6518e+09,180
142,29,0.75781,2.5713,0.27539,-0.71201,17,1.6518e+09,180
142,29,0.76563,2.6074,0.18555,-0.71201,22,1.6518e+09,180
142,29,0.77441,2.6348,0.19238,-0.71201,21,1.6518e+09,180
142,29,0,2.4219,-0.20898,-0.356,9,1.6518e+09,180
142,29,0,2.4414,-0.30566,-0.356,18,1.6518e+09,180
142,29,0.078125,2.4785,-0.22168,-0.356,24,1.6518e+09,180
142,29,0,2.5098,-0.21875,-0.356,19,1.6518e+09,180
142,29,0.15918,2.5107,0.40332,-0.356,11,1.6518e+09,180
142,29,0.080078,2.5762,0.017578,-0.356,18,1.6518e+09,180
142,29,0.75781,2.5693,0.29102,-0.356,42,1.6518e+09,180
142,29,0.76563,2.6006,0.26758,-0.356,57,1.6518e+09,180
142,29,0.77441,2.6309,0.23828,-0.356,54,1.6518e+09,180
142,29,0.78223,2.6621,0.20801,-0.356,37,1.6518e+09,180
142,29,1.167,0,-2.3906,0.356,4,1.6518e+09,180
142,29,-1.2598,0,2.2607,0.356,5,1.6518e+09,180
142,29,-1.1016,0.91602,2.0713,-0.356,12,1.6518e+09,180
142,29,-1.3535,0,2.1904,-0.356,6,1.6518e+09,180
143,17,0,2.4336,-0.36328,0,7,1.6518e+09,181
143,17,0,2.4551,-0.41113,0,7,1.6518e+09,181
143,17,0.5,2.6074,0.22949,0,19,1.6518e+09,181
143,17,0.58984,2.6084,0.3291,0,22,1.6518e+09,181
143,17,0.51074,2.6533,0.34766,0,17,1.6518e+09,181
143,17,0,2.4531,-0.19141,0.356,8,1.6518e+09,181
143,17,-0.2334,2.4658,-0.25586,0.356,8,1.6518e+09,181
143,17,0.58301,2.5967,0.15039,-0.71201,17,1.6518e+09,181
143,17,0.58984,2.624,0.16504,-0.71201,19,1.6518e+09,181
143,17,0.68066,2.6309,0.18652,-0.71201,15,1.6518e+09,181
143,17,0,2.3906,-0.43945,-0.356,12,1.6518e+09,181
143,17,0,2.416,-0.46289,-0.356,19,1.6518e+09,181
143,17,0,2.4609,-0.37891,-0.356,18,1.6518e+09,181
143,17,-0.23633,2.4824,-0.3584,-0.356,10,1.6518e+09,181
143,17,0.58301,2.5908,0.22852,-0.356,42,1.6518e+09,181
143,17,0.58984,2.6211,0.21094,-0.356,46,1.6518e+09,181
143,17,0.68066,2.626,0.24512,-0.356,36,1.6518e+09,181
144,57,-0.2998,2.3057,0.60059,0,7,1.6518e+09,182
144,57,-0.37988,2.3359,-0.55371,0,12,1.6518e+09,182
144,57,-0.38477,2.3828,-0.47754,0,17,1.6518e+09,182
144,57,-0.38867,2.4541,-0.15527,0,19,1.6518e+09,182
144,57,-0.39355,2.4873,0.036133,0,17,1.6518e+09,182
144,57,-0.31836,2.5234,0.15527,0,11,1.6518e+09,182
144,57,0.82422,2.4473,0.5293,0,14,1.6518e+09,182
144,57,0.83301,2.4971,0.41504,0,22,1.6518e+09,182
144,57,0.75781,2.5449,0.45898,0,24,1.6518e+09,182
144,57,0.68066,2.5928,0.48438,0,20,1.6518e+09,182
144,57,0.68848,2.627,0.45508,0,12,1.6518e+09,182
144,57,0.45605,2.2764,0.72168,0.356,9,1.6518e+09,182
144,57,0.38477,2.1807,1.0723,0.356,13,1.6518e+09,182
144,57,-0.4668,2.377,-0.5752,0.356,16,1.6518e+09,182
144,57,-0.47266,2.4336,-0.44727,0.356,14,1.6518e+09,182
144,57,-0.37988,2.2383,-0.86914,-0.71201,11,1.6518e+09,182
144,57,-0.38477,2.3213,-0.71973,-0.71201,16,1.6518e+09,182
144,57,-0.38867,2.3975,-0.54492,-0.71201,18,1.6518e+09,182
144,57,-0.39355,2.4688,-0.30762,-0.71201,15,1.6518e+09,182
144,57,-0.39844,2.5088,-0.20117,-0.71201,10,1.6518e+09,182
144,57,0.75,2.5332,0.35547,-0.71201,18,1.6518e+09,182
144,57,0.75781,2.5684,0.30371,-0.71201,20,1.6518e+09,182
144,57,0.76563,2.5996,0.27734,-0.71201,17,1.6518e+09,182
144,57,0.68848,2.6465,0.32129,-0.71201,10,1.6518e+09,182
144,57,-0.2998,2.3057,-0.60059,-0.356,15,1.6518e+09,182
144,57,-0.30371,2.1729,-1.0459,-0.356,30,1.6518e+09,182
144,57,-0.38477,2.3135,-0.74219,-0.356,44,1.6518e+09,182
144,57,-0.38867,2.3994,-0.53906,-0.356,50,1.6518e+09,182
144,57,-0.39355,2.4746,-0.25391,-0.356,43,1.6518e+09,182
144,57,-0.39844,2.5156,-0.078125,-0.356,27,1.6518e+09,182
144,57,0.90625,2.4648,0.22852,-0.356,29,1.6518e+09,182
144,57,0.83301,2.5117,0.31641,-0.356,43,1.6518e+09,182
144,57,0.75781,2.5586,0.37695,-0.356,50,1.6518e+09,182
144,57,0.76563,2.585,0.39063,-0.356,42,1.6518e+09,182
144,57,0.86035,2.5908,0.35938,-0.356,26,1.6518e+09,182
144,57,0.45605,2.207,0.91113,0,7,1.6518e+09,182
144,57,0.46094,0.79492,-2.2822,0,12,1.6518e+09,182
144,57,0.38867,1.4053,-2.0186,0,14,1.6518e+09,182
144,57,0.47266,1.5654,-1.916,0,12,1.6518e+09,182
144,57,0.47754,1.7305,-1.8086,0,7,1.6518e+09,182
144,57,0,0.73438,2.5313,0,8,1.6518e+09,182
144,57,-0.45605,2.0869,-1.1602,0.356,8,1.6518e+09,182
144,57,-0.53809,2.2236,-0.90527,0.356,13,1.6518e+09,182
144,57,0.38867,1.7891,1.6865,0.356,14,1.6518e+09,182
144,57,0.47266,1.2354,2.1436,0.356,11,1.6518e+09,182
144,57,0.53223,2.1201,1.0635,-0.71201,6,1.6518e+09,182
144,57,0.46094,1.584,1.8252,-0.71201,10,1.6518e+09,182
144,57,0.4668,0,-2.4502,-0.71201,12,1.6518e+09,182
144,57,0.47266,1.2432,-2.1387,-0.71201,10,1.6518e+09,182
144,57,0.55762,1.377,-2.0703,-0.71201,6,1.6518e+09,182
144,57,0.4502,2.1807,-0.90039,-0.356,8,1.6518e+09,182
144,57,0.45605,2.2695,0.74219,-0.356,19,1.6518e+09,182
144,57,0.46094,1.7314,1.6855,-0.356,32,1.6518e+09,182
144,57,0.4668,0.69629,2.3438,-0.356,38,1.6518e+09,182
144,57,0.47266,1.1074,-2.2129,-0.356,30,1.6518e+09,182
144,57,0.55762,1.3135,-2.1113,-0.356,17,1.6518e+09,182
144,57,0,0.75781,2.5244,-0.356,15,1.6518e+09,182
145,45,0,2.3662,0.17773,0,12,1.6518e+09,183
145,45,0,2.3506,0.49219,0,14,1.6518e+09,183
145,45,0.22754,2.4199,0.017578,0,14,1.6518e+09,183
145,45,0.077148,2.4326,-0.35938,0,35,1.6518e+09,183
145,45,0.078125,2.4639,-0.35059,0,50,1.6518e+09,183
145,45,0.079102,2.4961,-0.33203,0,45,1.6518e+09,183
145,45,0.080078,2.5322,-0.27246,0,29,1.6518e+09,183
145,45,0.080078,2.5732,-0.125,0,17,1.6518e+09,183
145,45,0.081055,2.6055,0.024414,0,14,1.6518e+09,183
145,45,0.082031,2.6289,0.18164,0,13,1.6518e+09,183
145,45,0,2.2891,0.72656,0.356,8,1.6518e+09,183
145,45,0,2.2949,0.80273,0.356,9,1.6518e+09,183
145,45,0.077148,2.4346,0.34375,0.356,11,1.6518e+09,183
145,45,0.078125,2.4863,0.098633,0.356,17,1.6518e+09,183
145,45,0,2.5166,0.10254,0.356,18,1.6518e+09,183
145,45,0,2.5479,0.047852,0.356,15,1.6518e+09,183
145,45,0.16309,2.5938,0.20801,0.356,13,1.6518e+09,183
145,45,0.16504,2.6074,0.34668,0.356,14,1.6518e+09,183
145,45,0.33301,2.6123,0.41016,0.356,13,1.6518e+09,183
145,45,0,2.3721,0.057617,-0.71201,9,1.6518e+09,183
145,45,0.075195,2.3799,0.31738,-0.71201,12,1.6518e+09,183
145,45,0.15234,2.4238,-0.10059,-0.71201,11,1.6518e+09,183
145,45,0.077148,2.3955,-0.55469,-0.71201,26,1.6518e+09,183
145,45,0.078125,2.4336,-0.51855,-0.71201,39,1.6518e+09,183
145,45,0.079102,2.4746,-0.46094,-0.71201,36,1.6518e+09,183
145,45,0.080078,2.5186,-0.37891,-0.71201,23,1.6518e+09,183
145,45,0.080078,2.5625,-0.26465,-0.71201,15,1.6518e+09,183
145,45,0.16309,2.5996,-0.10449,-0.71201,14,1.6518e+09,183
145,45,0.16504,2.6299,-0.05957,-0.71201,13,1.6518e+09,183
145,45,0,2.6494,0.28613,-0.71201,10,1.6518e+09,183
145,45,0,2.3428,-0.015625,-0.356,9,1.6518e+09,183
145,45,0,2.3711,0.084961,-0.356,26,1.6518e+09,183
145,45,0.075195,2.3643,0.41406,-0.356,33,1.6518e+09,183
145,45,0.15234,2.4248,0.078125,-0.356,29,1.6518e+09,183
145,45,0.077148,2.4277,-0.3916,-0.356,66,1.6518e+09,183
145,45,0.078125,2.4551,-0.4082,-0.356,100,1.6518e+09,183
145,45,0.079102,2.4912,-0.3623,-0.356,94,1.6518e+09,183
145,45,0.080078,2.5303,-0.28906,-0.356,63,1.6518e+09,183
145,45,0.080078,2.5703,-0.1748,-0.356,41,1.6518e+09,183
145,45,0.16309,2.6016,0.013672,-0.356,38,1.6518e+09,183
145,45,0.16504,2.625,0.16797,-0.356,37,1.6518e+09,183
145,45,0.25,2.6406,0.25684,-0.356,30,1.6518e+09,183
145,45,0.5,2.5947,0.34863,0.356,13,1.6518e+09,183
145,45,-1.3672,0,-2.4219,-0.71201,6,1.6518e+09,183
145,45,-1.291,0,2.0674,-0.356,15,1.6518e+09,183
147,23,0.074219,2.3154,-0.51074,0,9,1.6518e+09,184
147,23,0.075195,2.3301,-0.57617,0,17,1.6518e+09,184
147,23,0.076172,2.3555,-0.59473,0,23,1.6518e+09,184
147,23,0.077148,2.4004,-0.53516,0,22,1.6518e+09,184
147,23,0,2.4395,-0.49707,0,14,1.6518e+09,184
147,23,0,2.3174,0.3457,0.356,7,1.6518e+09,184
147,23,0,2.3613,0.22363,0.356,11,1.6518e+09,184
147,23,0,2.3838,-0.29102,0.356,10,1.6518e+09,184
147,23,0.15234,2.1084,-1.2002,0.356,8,1.6518e+09,184
147,23,0,2.4238,-0.42285,0.356,6,1.6518e+09,184
147,23,-0.15527,2.4814,0.11719,0.356,10,1.6518e+09,184
147,23,0,2.2969,-0.59277,-0.71201,7,1.6518e+09,184
147,23,0,2.2881,-0.72949,-0.71201,13,1.6518e+09,184
147,23,0.076172,2.3223,-0.71582,-0.71201,18,1.6518e+09,184
147,23,0.15332,2.332,-0.76758,-0.71201,17,1.6518e+09,184
147,23,0.15527,2.3447,-0.82129,-0.71201,10,1.6518e+09,184
147,23,0,2.3359,-0.18262,-0.356,12,1.6518e+09,184
147,23,0,2.3301,-0.44434,-0.356,24,1.6518e+09,184
147,23,0.075195,2.3037,-0.67383,-0.356,37,1.6518e+09,184
147,23,0.076172,2.3232,-0.71094,-0.356,47,1.6518e+09,184
147,23,0.077148,2.3564,-0.70215,-0.356,42,1.6518e+09,184
147,23,0.15527,2.3623,-0.77051,-0.356,23,1.6518e+09,184
147,23,-0.77832,1.8438,1.4814,-0.356,12,1.6518e+09,184
148,15,0,2.3398,-0.12305,0,6,1.6518e+09,185
148,15,-0.074219,2.3711,0.010742,0,9,1.6518e+09,185
148,15,-0.075195,2.4004,0.016602,0,9,1.6518e+09,185
148,15,0,2.3418,0.073242,0.356,15,1.6518e+09,185
148,15,-0.074219,2.3691,0.097656,0.356,21,1.6518e+09,185
148,15,-0.15039,2.3857,0.23438,0.356,18,1.6518e+09,185
148,15,0,2.334,-0.20801,-0.71201,8,1.6518e+09,185
148,15,-0.14844,2.3574,-0.22168,-0.71201,11,1.6518e+09,185
148,15,-0.14453,2.2979,-0.23242,-0.356,12,1.6518e+09,185
148,15,-0.073242,2.3359,-0.16309,-0.356,27,1.6518e+09,185
148,15,-0.14844,2.3613,-0.16797,-0.356,36,1.6518e+09,185
148,15,-0.15039,2.3955,-0.087891,-0.356,31,1.6518e+09,185
148,15,-0.15234,1.2568,2.0752,-0.356,15,1.6518e+09,185
148,15,-0.8418,2.5391,0.3252,-0.356,15,1.6518e+09,185
148,15,-0.76563,2.5986,0.28125,-0.356,15,1.6518e+09,185
149,21,0,2.3369,-0.4082,0,6,1.6518e+09,186
149,21,-0.15039,2.3779,-0.2998,0,9,1.6518e+09,186
149,21,-0.15234,2.418,-0.2002,0,9,1.6518e+09,186
149,21,-0.30762,2.4004,-0.44336,0,6,1.6518e+09,186
149,21,-0.92578,2.4912,0.44434,0,8,1.6518e+09,186
149,21,-1.0215,2.4668,0.53809,0,7,1.6518e+09,186
149,21,-1.0322,2.5078,0.47363,0,6,1.6518e+09,186
149,21,-0.073242,2.3311,-0.2207,0.356,10,1.6518e+09,186
149,21,0,2.3643,-0.19824,0.356,18,1.6518e+09,186
149,21,-0.15039,2.3838,-0.24902,0.356,23,1.6518e+09,186
149,21,-0.15234,2.4053,-0.31543,0.356,20,1.6518e+09,186
149,21,-0.23047,2.3926,-0.52344,0.356,12,1.6518e+09,186
149,21,0,2.3555,-0.2832,-0.71201,9,1.6518e+09,186
149,21,0,2.3564,-0.46387,-0.71201,11,1.6518e+09,186
149,21,-0.15234,2.3682,-0.5293,-0.71201,11,1.6518e+09,186
149,21,0,2.3311,-0.24023,-0.356,15,1.6518e+09,186
149,21,-0.074219,2.3398,-0.38281,-0.356,29,1.6518e+09,186
149,21,-0.15039,2.3662,-0.38281,-0.356,38,1.6518e+09,186
149,21,-0.15234,2.3867,-0.43652,-0.356,35,1.6518e+09,186
149,21,-0.23047,2.3877,-0.54785,-0.356,22,1.6518e+09,186
149,21,-0.14844,2.3184,-0.48145,-0.71201,9,1.6518e+09,186
150,26,0,2.333,-0.42773,0,6,1.6518e+09,187
150,26,-0.22559,2.3545,-0.41504,0,10,1.6518e+09,187
150,26,-0.22754,2.3867,-0.40234,0,12,1.6518e+09,187
150,26,-0.23047,2.4189,-0.38281,0,10,1.6518e+09,187
150,26,-0.83301,2.4932,0.43848,0,10,1.6518e+09,187
150,26,-0.8418,2.5371,0.33691,0,11,1.6518e+09,187
150,26,-0.93652,2.5029,0.52539,0,9,1.6518e+09,187
150,26,0,2.335,0.19824,0.356,11,1.6518e+09,187
150,26,-0.22266,2.3613,0.072266,0.356,14,1.6518e+09,187
150,26,-0.15039,2.3682,-0.37012,0.356,22,1.6518e+09,187
150,26,-0.22754,2.3936,-0.35645,0.356,29,1.6518e+09,187
150,26,-0.15332,2.4404,-0.26855,0.356,27,1.6518e+09,187
150,26,-0.2334,2.4639,-0.26953,0.356,17,1.6518e+09,187
150,26,-0.15039,2.334,-0.5459,-0.71201,12,1.6518e+09,187
150,26,-0.15234,2.373,-0.50586,-0.71201,16,1.6518e+09,187
150,26,-0.15332,2.3955,-0.54102,-0.71201,14,1.6518e+09,187
150,26,0,2.3086,-0.16113,-0.356,9,1.6518e+09,187
150,26,0,2.3428,-0.014648,-0.356,16,1.6518e+09,187
150,26,-0.14844,2.3574,-0.22266,-0.356,25,1.6518e+09,187
150,26,-0.15039,2.3447,-0.49707,-0.356,39,1.6518e+09,187
150,26,-0.15234,2.3818,-0.45996,-0.356,50,1.6518e+09,187
150,26,-0.077148,2.4219,-0.42773,-0.356,45,1.6518e+09,187
150,26,-0.15527,2.4561,-0.37402,-0.356,27,1.6518e+09,187
150,26,-0.83301,2.5176,0.26465,-0.356,25,1.6518e+09,187
150,26,-0.8418,2.5381,0.33398,-0.356,28,1.6518e+09,187
150,26,-0.85156,2.5684,0.31543,-0.356,24,1.6518e+09,187
151,21,0,2.3135,0.056641,0,6,1.6518e+09,188
151,21,0,2.3428,-0.051758,0,9,1.6518e+09,188
151,21,0,2.3701,-0.10742,0,10,1.6518e+09,188
151,21,0,2.3809,-0.31836,0,11,1.6518e+09,188
151,21,0,2.4043,-0.3584,0,11,1.6518e+09,188
151,21,0,2.3135,-0.0087891,0.356,13,1.6518e+09,188
151,21,-0.073242,2.3418,-0.0078125,0.356,19,1.6518e+09,188
151,21,0,2.3682,0.13867,0.356,17,1.6518e+09,188
151,21,-0.075195,2.3398,-0.53613,0.356,16,1.6518e+09,188
151,21,0,2.373,-0.52637,0.356,17,1.6518e+09,188
