Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time,Camera Frame
111,31,-0.55762,2.4688,0.29883,0.356,54,1.6523e+09,154
111,31,-0.64453,2.4834,0.24512,0.356,71,1.6523e+09,154
111,31,-0.65137,2.5117,0.24805,0.356,70,1.6523e+09,154
111,31,-0.74121,2.5205,0.20996,0.356,50,1.6523e+09,154
111,31,-0.75,2.5498,0.20215,0.356,25,1.6523e+09,154
111,31,-0.75781,2.5811,0.1582,0.356,8,1.6523e+09,154
111,31,-0.62988,2.3721,0.56543,0.71201,9,1.6523e+09,154
111,31,-0.63672,2.4453,0.32617,0.71201,17,1.6523e+09,154
111,31,-0.72461,2.459,0.26172,0.71201,24,1.6523e+09,154
111,31,-0.65137,2.5059,0.30176,0.71201,25,1.6523e+09,154
111,31,-0.74121,2.5146,0.27051,0.71201,18,1.6523e+09,154
111,31,-0.83301,2.5068,0.35156,0.71201,9,1.6523e+09,154
111,31,-0.15234,2.3066,-0.75098,-0.356,8,1.6523e+09,154
111,31,-0.077148,2.3359,-0.76855,-0.356,8,1.6523e+09,154
111,31,-0.55078,2.4268,0.39063,-0.356,15,1.6523e+09,154
111,31,-0.47754,2.501,0.09668,-0.356,26,1.6523e+09,154
111,31,-0.56348,2.5146,0.040039,-0.356,28,1.6523e+09,154
111,31,-0.57031,2.543,0.061523,-0.356,23,1.6523e+09,154
111,31,-0.65918,2.5527,0,-0.356,14,1.6523e+09,154
111,31,0.2334,2.0449,-1.4004,0.356,5,1.6523e+09,154
111,31,-0.62988,2.416,0.33105,0,8,1.6523e+09,155
111,31,-0.63672,2.4609,0.17773,0,17,1.6523e+09,155
111,31,-0.64453,2.4883,0.19336,0,26,1.6523e+09,155
111,31,-0.7334,2.4971,0.14258,0,27,1.6523e+09,155
111,31,-0.74121,2.5254,0.14648,0,21,1.6523e+09,155
111,31,-0.75,2.5547,0.13184,0,11,1.6523e+09,155
111,31,0,2.3252,-0.60059,0.356,7,1.6523e+09,155
111,31,0,2.3623,-0.5752,0.356,10,1.6523e+09,155
111,31,0,2.3662,-0.6748,0.356,9,1.6523e+09,155
111,31,-0.7002,2.0732,1.1875,0.356,8,1.6523e+09,155
111,31,-0.55078,2.4121,0.4707,0.356,29,1.6523e+09,155
111,31,-0.55762,2.4688,0.29883,0.356,54,1.6523e+09,155
111,31,-0.64453,2.4834,0.24512,0.356,71,1.6523e+09,155
111,31,-0.65137,2.5117,0.24805,0.356,70,1.6523e+09,155
111,31,-0.74121,2.5205,0.20996,0.356,50,1.6523e+09,155
111,31,-0.75,2.5498,0.20215,0.356,25,1.6523e+09,155
111,31,-0.75781,2.5811,0.1582,0.356,8,1.6523e+09,155
111,31,-0.62988,2.3721,0.56543,0.71201,9,1.6523e+09,155
111,31,-0.63672,2.4453,0.32617,0.71201,17,1.6523e+09,155
111,31,-0.72461,2.459,0.26172,0.71201,24,1.6523e+09,155
111,31,-0.65137,2.5059,0.30176,0.71201,25,1.6523e+09,155
111,31,-0.74121,2.5146,0.27051,0.71201,18,1.6523e+09,155
111,31,-0.83301,2.5068,0.35156,0.71201,9,1.6523e+09,155
111,31,-0.15234,2.3066,-0.75098,-0.356,8,1.6523e+09,155
111,31,-0.077148,2.3359,-0.76855,-0.356,8,1.6523e+09,155
111,31,-0.55078,2.4268,0.39063,-0.356,15,1.6523e+09,155
111,31,-0.47754,2.501,0.09668,-0.356,26,1.6523e+09,155
111,31,-0.56348,2.5146,0.040039,-0.356,28,1.6523e+09,155
111,31,-0.57031,2.543,0.061523,-0.356,23,1.6523e+09,155
111,31,-0.65918,2.5527,0,-0.356,14,1.6523e+09,155
111,31,0.2334,2.0449,-1.4004,0.356,5,1.6523e+09,155
113,22,0,2.3418,-0.65039,0.356,7,1.6523e+09,156
113,22,-0.23047,2.2334,-1.0049,0.356,8,1.6523e+09,156
113,22,-0.31152,2.3584,-0.73438,0.356,7,1.6523e+09,156
113,22,0,2.5156,0.13086,0.356,13,1.6523e+09,156
113,22,0,2.5449,0.13281,0.356,23,1.6523e+09,156
113,22,0,2.5752,0.11328,0.356,24,1.6523e+09,156
113,22,0,2.6064,-0.060547,0.356,18,1.6523e+09,156
113,22,-0.90625,2.3281,0.8418,0.356,12,1.6523e+09,156
113,22,-0.83301,2.4873,0.47363,0.356,9,1.6523e+09,156
113,22,0.080078,2.5449,-0.09082,-0.71201,7,1.6523e+09,156
113,22,0,2.5654,-0.25293,-0.71201,7,1.6523e+09,156
113,22,0,2.2754,-0.85645,-0.356,6,1.6523e+09,156
113,22,-0.15332,2.25,-0.98242,-0.356,7,1.6523e+09,156
113,22,-0.31152,2.2861,-0.93555,-0.356,6,1.6523e+09,156
113,22,0.15723,2.5117,0.094727,-0.356,15,1.6523e+09,156
113,22,0.080078,2.5469,0,-0.356,25,1.6523e+09,156
113,22,0.080078,2.5752,-0.068359,-0.356,26,1.6523e+09,156
113,22,0.081055,2.5947,-0.2334,-0.356,19,1.6523e+09,156
113,22,0,2.4609,-0.94336,-0.356,8,1.6523e+09,156
113,22,-0.97754,1.8613,1.541,0.356,12,1.6523e+09,156
113,22,-0.082031,2.5029,-0.82422,0.356,9,1.6523e+09,156
113,22,-0.98828,2.1553,1.1523,-0.356,7,1.6523e+09,156
114,19,-0.077148,2.4521,0.17871,0.356,10,1.6523e+09,157
114,19,-0.15527,2.4785,0.17578,0.356,15,1.6523e+09,157
114,19,-0.23633,2.5049,0.12402,0.356,19,1.6523e+09,157
114,19,-0.31836,2.5225,0.17188,0.356,22,1.6523e+09,157
114,19,-0.24121,2.5557,0.23047,0.356,24,1.6523e+09,157
114,19,-0.32617,2.5859,0.045898,0.356,18,1.6523e+09,157
114,19,-0.3291,2.5859,-0.38867,0.356,10,1.6523e+09,157
114,19,-0.15918,2.5039,0.44531,0.71201,7,1.6523e+09,157
114,19,-0.23047,2.4492,-0.051758,-0.356,8,1.6523e+09,157
114,19,-0.078125,2.4883,0.038086,-0.356,14,1.6523e+09,157
114,19,0,2.5166,0.11133,-0.356,17,1.6523e+09,157
114,19,0,2.5439,0.1377,-0.356,19,1.6523e+09,157
114,19,-0.24121,2.5645,-0.10254,-0.356,20,1.6523e+09,157
114,19,-0.24414,2.5889,-0.17871,-0.356,17,1.6523e+09,157
114,19,0.65918,2.5332,0.3125,-0.356,12,1.6523e+09,157
114,19,0.5,2.6084,0.22754,-0.356,9,1.6523e+09,157
114,19,0.57617,2.5586,0.26074,0.356,7,1.6523e+09,157
114,19,0.65137,2.458,0.57129,-0.356,10,1.6523e+09,157
114,19,-0.3291,2.3428,-1.1621,-0.356,10,1.6523e+09,157
115,15,-0.15332,2.4551,-0.06543,0.356,8,1.6523e+09,158
115,15,-0.31152,2.4678,-0.1123,0.356,7,1.6523e+09,158
115,15,-0.47266,2.4541,-0.31445,0.356,7,1.6523e+09,158
115,15,-0.47754,2.4961,-0.18066,0.356,10,1.6523e+09,158
115,15,-0.4834,2.5225,-0.21973,0.356,11,1.6523e+09,158
115,15,-0.48828,2.5508,-0.22266,0.356,8,1.6523e+09,158
115,15,0.31836,2.498,0.38574,-0.356,11,1.6523e+09,158
115,15,0.40234,2.5225,0.34082,-0.356,12,1.6523e+09,158
115,15,0.40723,2.5186,0.5332,-0.356,9,1.6523e+09,158
115,15,0.39355,2.2578,1.0449,0.356,5,1.6523e+09,158
115,15,0.39844,2.4023,0.75098,0.356,8,1.6523e+09,158
115,15,0.24121,2.4746,0.67871,0.356,8,1.6523e+09,158
115,15,-0.47754,2.4043,-0.69434,-0.356,9,1.6523e+09,158
115,15,-0.4834,2.3955,-0.82031,-0.356,10,1.6523e+09,158
115,15,-0.57031,2.3291,-1.0225,-0.356,7,1.6523e+09,158
115,15,-0.15332,2.4551,-0.06543,0.356,8,1.6523e+09,159
115,15,-0.31152,2.4678,-0.1123,0.356,7,1.6523e+09,159
115,15,-0.47266,2.4541,-0.31445,0.356,7,1.6523e+09,159
115,15,-0.47754,2.4961,-0.18066,0.356,10,1.6523e+09,159
115,15,-0.4834,2.5225,-0.21973,0.356,11,1.6523e+09,159
115,15,-0.48828,2.5508,-0.22266,0.356,8,1.6523e+09,159
115,15,0.31836,2.498,0.38574,-0.356,11,1.6523e+09,159
115,15,0.40234,2.5225,0.34082,-0.356,12,1.6523e+09,159
115,15,0.40723,2.5186,0.5332,-0.356,9,1.6523e+09,159
115,15,0.39355,2.2578,1.0449,0.356,5,1.6523e+09,159
115,15,0.39844,2.4023,0.75098,0.356,8,1.6523e+09,159
115,15,0.24121,2.4746,0.67871,0.356,8,1.6523e+09,159
115,15,-0.47754,2.4043,-0.69434,-0.356,9,1.6523e+09,159
115,15,-0.4834,2.3955,-0.82031,-0.356,10,1.6523e+09,159
115,15,-0.57031,2.3291,-1.0225,-0.356,7,1.6523e+09,159
119,5,-0.47754,2.4824,0.31836,0.356,8,1.6523e+09,160
119,5,-0.40234,2.5244,0.33105,0.356,10,1.6523e+09,160
119,5,-0.39844,2.5098,0.18652,-0.356,9,1.6523e+09,160
119,5,-0.40234,2.541,0.15723,-0.356,10,1.6523e+09,160
119,5,-0.40723,2.5742,0.057617,-0.356,8,1.6523e+09,160
119,5,-0.47754,2.4824,0.31836,0.356,8,1.6523e+09,161
119,5,-0.40234,2.5244,0.33105,0.356,10,1.6523e+09,161
119,5,-0.39844,2.5098,0.18652,-0.356,9,1.6523e+09,161
119,5,-0.40234,2.541,0.15723,-0.356,10,1.6523e+09,161
119,5,-0.40723,2.5742,0.057617,-0.356,8,1.6523e+09,161
120,8,0.15918,2.54,0.12012,0.356,5,1.6523e+09,162
120,8,-0.40234,2.3359,1.0107,0.356,7,1.6523e+09,162
120,8,-0.47754,2.377,0.78418,-0.356,6,1.6523e+09,162
120,8,-0.32227,2.4268,0.80664,-0.356,8,1.6523e+09,162
120,8,-0.55762,2.25,1.0576,0.356,5,1.6523e+09,162
120,8,0.40234,2.5264,-0.31348,0.356,6,1.6523e+09,162
120,8,0.15918,2.543,0.057617,-0.356,5,1.6523e+09,162
120,8,0.32227,2.5283,-0.38086,-0.356,5,1.6523e+09,162
120,8,0.15918,2.54,0.12012,0.356,5,1.6523e+09,163
120,8,-0.40234,2.3359,1.0107,0.356,7,1.6523e+09,163
120,8,-0.47754,2.377,0.78418,-0.356,6,1.6523e+09,163
120,8,-0.32227,2.4268,0.80664,-0.356,8,1.6523e+09,163
120,8,-0.55762,2.25,1.0576,0.356,5,1.6523e+09,163
120,8,0.40234,2.5264,-0.31348,0.356,6,1.6523e+09,163
120,8,0.15918,2.543,0.057617,-0.356,5,1.6523e+09,163
120,8,0.32227,2.5283,-0.38086,-0.356,5,1.6523e+09,163
124,4,-0.080078,2.5557,0.32129,0.356,7,1.6523e+09,164
124,4,0,2.5605,0.48828,0.356,5,1.6523e+09,164
124,4,-0.16113,2.5635,0.21094,-0.356,8,1.6523e+09,164
124,4,-0.24414,2.5664,0.38379,-0.356,7,1.6523e+09,164
124,4,-0.080078,2.5557,0.32129,0.356,7,1.6523e+09,165
124,4,0,2.5605,0.48828,0.356,5,1.6523e+09,165
124,4,-0.16113,2.5635,0.21094,-0.356,8,1.6523e+09,165
124,4,-0.24414,2.5664,0.38379,-0.356,7,1.6523e+09,165
125,3,0,2.418,-0.24902,-0.356,5,1.6523e+09,166
125,3,0,2.4424,-0.29785,-0.356,5,1.6523e+09,166
125,3,0,2.5615,0.29004,-0.356,7,1.6523e+09,166
126,3,-0.15234,2.3828,-0.45703,0.356,5,1.6523e+09,167
126,3,0,2.4473,-0.25195,0.356,4,1.6523e+09,167
126,3,-0.4834,2.5283,0.13281,-0.356,8,1.6523e+09,167
126,3,-0.15234,2.3828,-0.45703,0.356,5,1.6523e+09,168
126,3,0,2.4473,-0.25195,0.356,4,1.6523e+09,168
126,3,-0.4834,2.5283,0.13281,-0.356,8,1.6523e+09,168
131,6,0.080078,2.542,0.15918,0.356,7,1.6523e+09,169
131,6,0.16113,2.5518,0.32227,0.356,7,1.6523e+09,169
131,6,0.24414,2.5684,0.37109,0.356,6,1.6523e+09,169
131,6,0.15918,2.5361,0.18848,-0.356,8,1.6523e+09,169
131,6,0.24121,2.5645,0.10254,-0.356,8,1.6523e+09,169
131,6,-0.72461,2.1113,-1.2881,-0.356,5,1.6523e+09,169
131,6,0.080078,2.542,0.15918,0.356,7,1.6523e+09,170
131,6,0.16113,2.5518,0.32227,0.356,7,1.6523e+09,170
131,6,0.24414,2.5684,0.37109,0.356,6,1.6523e+09,170
131,6,0.15918,2.5361,0.18848,-0.356,8,1.6523e+09,170
131,6,0.24121,2.5645,0.10254,-0.356,8,1.6523e+09,170
131,6,-0.72461,2.1113,-1.2881,-0.356,5,1.6523e+09,170
131,6,0.080078,2.542,0.15918,0.356,7,1.6523e+09,171
131,6,0.16113,2.5518,0.32227,0.356,7,1.6523e+09,171
131,6,0.24414,2.5684,0.37109,0.356,6,1.6523e+09,171
131,6,0.15918,2.5361,0.18848,-0.356,8,1.6523e+09,171
131,6,0.24121,2.5645,0.10254,-0.356,8,1.6523e+09,171
131,6,-0.72461,2.1113,-1.2881,-0.356,5,1.6523e+09,171
133,6,-0.15039,2.3906,-0.17383,0.356,7,1.6523e+09,172
133,6,0,2.4297,-0.070313,0.356,8,1.6523e+09,172
133,6,0,2.458,-0.11133,0.356,7,1.6523e+09,172
133,6,0,2.3867,-0.26953,-0.356,6,1.6523e+09,172
133,6,0,2.4121,-0.30566,-0.356,8,1.6523e+09,172
133,6,0,2.4121,-0.48535,-0.356,6,1.6523e+09,172
133,6,-0.15039,2.3906,-0.17383,0.356,7,1.6523e+09,173
133,6,0,2.4297,-0.070313,0.356,8,1.6523e+09,173
133,6,0,2.458,-0.11133,0.356,7,1.6523e+09,173
133,6,0,2.3867,-0.26953,-0.356,6,1.6523e+09,173
133,6,0,2.4121,-0.30566,-0.356,8,1.6523e+09,173
133,6,0,2.4121,-0.48535,-0.356,6,1.6523e+09,173
134,5,0,2.4014,0,0.356,6,1.6523e+09,174
134,5,0,2.4287,-0.10938,0.356,7,1.6523e+09,174
134,5,0,2.3887,-0.24609,-0.356,6,1.6523e+09,174
134,5,0,2.4121,-0.2998,-0.356,7,1.6523e+09,174
134,5,0,2.4307,-0.38086,-0.356,6,1.6523e+09,174
137,1,0,2.54,0.19824,0.356,6,1.6523e+09,175
137,1,0,2.54,0.19824,0.356,6,1.6523e+09,176
137,1,0,2.54,0.19824,0.356,6,1.6523e+09,177
137,1,0,2.54,0.19824,0.356,6,1.6523e+09,178
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,179
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,179
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,179
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,179
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,180
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,180
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,180
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,180
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,181
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,181
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,181
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,181
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,182
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,182
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,182
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,182
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,183
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,183
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,183
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,183
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,184
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,184
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,184
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,184
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,185
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,185
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,185
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,185
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,186
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,186
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,186
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,186
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,187
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,187
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,187
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,187
144,4,0.31836,2.5234,0.16016,0.356,7,1.6523e+09,188
144,4,0.31836,2.5264,0.089844,-0.356,7,1.6523e+09,188
144,4,-0.7168,1.5264,-1.9102,0.356,4,1.6523e+09,188
144,4,-0.63672,1.1699,2.1719,-0.356,4,1.6523e+09,188
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,189
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,189
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,189
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,189
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,190
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,190
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,190
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,190
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,191
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,191
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,191
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,191
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,192
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,192
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,192
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,192
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,193
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,193
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,193
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,193
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,194
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,194
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,194
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,194
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,195
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,195
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,195
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,195
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,196
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,196
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,196
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,196
157,4,-0.077148,2.4229,0.41797,0.356,8,1.6523e+09,197
157,4,0,2.4834,0.17285,0.356,10,1.6523e+09,197
157,4,0,2.5127,0.16895,0.356,9,1.6523e+09,197
157,4,0,2.4795,0.2207,-0.356,7,1.6523e+09,197
164,21,-0.95508,2.3623,0,0,5,1.6523e+09,198
164,21,-0.9668,2.3896,0,0,10,1.6523e+09,198
164,21,-0.89648,2.4463,0.089844,0,14,1.6523e+09,198
164,21,-0.82422,2.4834,0.32324,0,12,1.6523e+09,198
164,21,-0.99902,2.4521,0.30176,0,7,1.6523e+09,198
164,21,-0.47266,2.4453,0.37598,0.356,12,1.6523e+09,198
164,21,-0.39844,2.4541,0.55762,0.356,16,1.6523e+09,198
164,21,-0.40234,2.4736,0.60254,0.356,13,1.6523e+09,198
164,21,-0.32617,2.4785,0.74023,0.356,8,1.6523e+09,198
164,21,-0.55762,2.4814,0.15918,-0.71201,9,1.6523e+09,198
164,21,-0.72461,2.4736,0.020508,-0.71201,13,1.6523e+09,198
164,21,-0.81445,2.4756,0.070313,-0.71201,15,1.6523e+09,198
164,21,-0.90625,2.4746,0.060547,-0.71201,12,1.6523e+09,198
164,21,-0.83301,2.5322,-0.0048828,-0.71201,8,1.6523e+09,198
164,21,-0.39355,2.4561,0.39746,-0.356,14,1.6523e+09,198
164,21,-0.39844,2.4902,0.36426,-0.356,23,1.6523e+09,198
164,21,-0.64453,2.4932,0.11719,-0.356,28,1.6523e+09,198
164,21,-0.7334,2.499,0.10449,-0.356,30,1.6523e+09,198
164,21,-0.74121,2.5234,0.17871,-0.356,24,1.6523e+09,198
164,21,-0.83301,2.5283,0.13086,-0.356,14,1.6523e+09,198
164,21,-0.23926,2.2158,1.2344,0,4,1.6523e+09,198
164,21,-0.95508,2.3623,0,0,5,1.6523e+09,199
164,21,-0.9668,2.3896,0,0,10,1.6523e+09,199
164,21,-0.89648,2.4463,0.089844,0,14,1.6523e+09,199
164,21,-0.82422,2.4834,0.32324,0,12,1.6523e+09,199
164,21,-0.99902,2.4521,0.30176,0,7,1.6523e+09,199
164,21,-0.47266,2.4453,0.37598,0.356,12,1.6523e+09,199
164,21,-0.39844,2.4541,0.55762,0.356,16,1.6523e+09,199
164,21,-0.40234,2.4736,0.60254,0.356,13,1.6523e+09,199
164,21,-0.32617,2.4785,0.74023,0.356,8,1.6523e+09,199
164,21,-0.55762,2.4814,0.15918,-0.71201,9,1.6523e+09,199
164,21,-0.72461,2.4736,0.020508,-0.71201,13,1.6523e+09,199
164,21,-0.81445,2.4756,0.070313,-0.71201,15,1.6523e+09,199
164,21,-0.90625,2.4746,0.060547,-0.71201,12,1.6523e+09,199
164,21,-0.83301,2.5322,-0.0048828,-0.71201,8,1.6523e+09,199
164,21,-0.39355,2.4561,0.39746,-0.356,14,1.6523e+09,199
164,21,-0.39844,2.4902,0.36426,-0.356,23,1.6523e+09,199
164,21,-0.64453,2.4932,0.11719,-0.356,28,1.6523e+09,199
164,21,-0.7334,2.499,0.10449,-0.356,30,1.6523e+09,199
164,21,-0.74121,2.5234,0.17871,-0.356,24,1.6523e+09,199
164,21,-0.83301,2.5283,0.13086,-0.356,14,1.6523e+09,199
164,21,-0.23926,2.2158,1.2344,0,4,1.6523e+09,199
164,21,-0.95508,2.3623,0,0,5,1.6523e+09,200
164,21,-0.9668,2.3896,0,0,10,1.6523e+09,200
164,21,-0.89648,2.4463,0.089844,0,14,1.6523e+09,200
164,21,-0.82422,2.4834,0.32324,0,12,1.6523e+09,200
164,21,-0.99902,2.4521,0.30176,0,7,1.6523e+09,200
164,21,-0.47266,2.4453,0.37598,0.356,12,1.6523e+09,200
164,21,-0.39844,2.4541,0.55762,0.356,16,1.6523e+09,200
164,21,-0.40234,2.4736,0.60254,0.356,13,1.6523e+09,200
164,21,-0.32617,2.4785,0.74023,0.356,8,1.6523e+09,200
164,21,-0.55762,2.4814,0.15918,-0.71201,9,1.6523e+09,200
164,21,-0.72461,2.4736,0.020508,-0.71201,13,1.6523e+09,200
164,21,-0.81445,2.4756,0.070313,-0.71201,15,1.6523e+09,200
164,21,-0.90625,2.4746,0.060547,-0.71201,12,1.6523e+09,200
164,21,-0.83301,2.5322,-0.0048828,-0.71201,8,1.6523e+09,200
164,21,-0.39355,2.4561,0.39746,-0.356,14,1.6523e+09,200
164,21,-0.39844,2.4902,0.36426,-0.356,23,1.6523e+09,200
164,21,-0.64453,2.4932,0.11719,-0.356,28,1.6523e+09,200
164,21,-0.7334,2.499,0.10449,-0.356,30,1.6523e+09,200
164,21,-0.74121,2.5234,0.17871,-0.356,24,1.6523e+09,200
164,21,-0.83301,2.5283,0.13086,-0.356,14,1.6523e+09,200
164,21,-0.23926,2.2158,1.2344,0,4,1.6523e+09,200
164,21,-0.95508,2.3623,0,0,5,1.6523e+09,201
164,21,-0.9668,2.3896,0,0,10,1.6523e+09,201
164,21,-0.89648,2.4463,0.089844,0,14,1.6523e+09,201
164,21,-0.82422,2.4834,0.32324,0,12,1.6523e+09,201
164,21,-0.99902,2.4521,0.30176,0,7,1.6523e+09,201
164,21,-0.47266,2.4453,0.37598,0.356,12,1.6523e+09,201
164,21,-0.39844,2.4541,0.55762,0.356,16,1.6523e+09,201
164,21,-0.40234,2.4736,0.60254,0.356,13,1.6523e+09,201
164,21,-0.32617,2.4785,0.74023,0.356,8,1.6523e+09,201
164,21,-0.55762,2.4814,0.15918,-0.71201,9,1.6523e+09,201
164,21,-0.72461,2.4736,0.020508,-0.71201,13,1.6523e+09,201
164,21,-0.81445,2.4756,0.070313,-0.71201,15,1.6523e+09,201
164,21,-0.90625,2.4746,0.060547,-0.71201,12,1.6523e+09,201
164,21,-0.83301,2.5322,-0.0048828,-0.71201,8,1.6523e+09,201
164,21,-0.39355,2.4561,0.39746,-0.356,14,1.6523e+09,201
164,21,-0.39844,2.4902,0.36426,-0.356,23,1.6523e+09,201
164,21,-0.64453,2.4932,0.11719,-0.356,28,1.6523e+09,201
164,21,-0.7334,2.499,0.10449,-0.356,30,1.6523e+09,201
