Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time,Camera Frame
158,9,-0.54492,2.3857,0.45703,0.356,10,1.6516e+09,70
158,9,-0.55078,2.4258,0.39453,0.356,12,1.6516e+09,70
158,9,-0.55762,2.4561,0.38965,0.356,10,1.6516e+09,70
158,9,-0.56348,2.5049,0.22363,0.356,6,1.6516e+09,70
158,9,-0.61523,2.3818,0,-0.356,7,1.6516e+09,70
158,9,-0.54492,2.4248,0.14746,-0.356,13,1.6516e+09,70
158,9,-0.62988,2.4336,0.15527,-0.356,15,1.6516e+09,70
158,9,-0.55762,2.4814,0.15918,-0.356,13,1.6516e+09,70
158,9,-0.56348,2.5,0.27734,-0.356,7,1.6516e+09,70
158,9,-0.54492,2.3857,0.45703,0.356,10,1.6516e+09,71
158,9,-0.55078,2.4258,0.39453,0.356,12,1.6516e+09,71
158,9,-0.55762,2.4561,0.38965,0.356,10,1.6516e+09,71
158,9,-0.56348,2.5049,0.22363,0.356,6,1.6516e+09,71
158,9,-0.61523,2.3818,0,-0.356,7,1.6516e+09,71
158,9,-0.54492,2.4248,0.14746,-0.356,13,1.6516e+09,71
158,9,-0.62988,2.4336,0.15527,-0.356,15,1.6516e+09,71
158,9,-0.55762,2.4814,0.15918,-0.356,13,1.6516e+09,71
158,9,-0.56348,2.5,0.27734,-0.356,7,1.6516e+09,71
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,72
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,72
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,72
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,72
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,72
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,73
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,73
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,73
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,73
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,73
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,74
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,74
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,74
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,74
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,74
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,75
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,75
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,75
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,75
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,75
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,76
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,76
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,76
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,76
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,76
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,77
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,77
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,77
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,77
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,77
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,78
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,78
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,78
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,78
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,78
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,79
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,79
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,79
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,79
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,79
159,5,-0.38867,2.457,0.099609,0.356,7,1.6516e+09,80
159,5,-0.47266,2.4648,0.21484,0.356,7,1.6516e+09,80
159,5,-0.46094,2.3975,-0.30762,-0.356,6,1.6516e+09,80
159,5,-0.31152,2.4688,-0.087891,-0.356,9,1.6516e+09,80
159,5,-0.47266,2.4746,-0.012695,-0.356,9,1.6516e+09,80
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,81
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,81
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,81
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,81
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,82
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,82
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,82
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,82
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,83
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,83
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,83
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,83
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,84
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,84
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,84
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,84
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,85
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,85
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,85
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,85
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,86
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,86
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,86
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,86
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,87
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,87
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,87
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,87
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,88
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,88
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,88
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,88
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,89
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,89
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,89
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,89
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,90
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,90
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,90
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,90
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,91
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,91
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,91
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,91
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,92
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,92
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,92
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,92
177,4,0,2.3604,-0.24316,0.356,7,1.6516e+09,93
177,4,0,2.3877,-0.2627,0.356,8,1.6516e+09,93
177,4,0,2.418,-0.24902,0.356,6,1.6516e+09,93
177,4,0,2.3594,-0.44922,-0.356,7,1.6516e+09,93
188,2,1.043,3.1602,0.2666,0.356,4,1.6516e+09,94
188,2,0.83496,3.2324,0,-0.356,3,1.6516e+09,94
188,2,1.043,3.1602,0.2666,0.356,4,1.6516e+09,95
188,2,0.83496,3.2324,0,-0.356,3,1.6516e+09,95
188,2,1.043,3.1602,0.2666,0.356,4,1.6516e+09,96
188,2,0.83496,3.2324,0,-0.356,3,1.6516e+09,96
188,2,1.043,3.1602,0.2666,0.356,4,1.6516e+09,97
188,2,0.83496,3.2324,0,-0.356,3,1.6516e+09,97
188,2,1.043,3.1602,0.2666,0.356,4,1.6516e+09,98
188,2,0.83496,3.2324,0,-0.356,3,1.6516e+09,98
188,2,1.043,3.1602,0.2666,0.356,4,1.6516e+09,99
188,2,0.83496,3.2324,0,-0.356,3,1.6516e+09,99
189,2,0.47754,2.502,-0.079102,-0.356,6,1.6516e+09,100
189,2,-0.7959,2.1777,1.0566,-0.356,4,1.6516e+09,100
190,39,-0.88965,2.1709,0.35059,0,5,1.6516e+09,101
190,39,-0.75098,2.2617,0.2998,0,12,1.6516e+09,101
190,39,-0.68359,2.3135,0.30273,0,18,1.6516e+09,101
190,39,-0.69238,2.3408,0.30664,0,20,1.6516e+09,101
190,39,-0.54492,2.418,0.23828,0,16,1.6516e+09,101
190,39,0.55078,2.4561,0.10059,0,12,1.6516e+09,101
190,39,0.55762,2.4746,0.24609,0,16,1.6516e+09,101
190,39,0.64453,2.4873,0.20117,0,17,1.6516e+09,101
190,39,0.65137,2.5205,0.12988,0,14,1.6516e+09,101
190,39,0.65918,2.5508,0.092773,0,9,1.6516e+09,101
190,39,-0.61523,2.335,0.47168,0.356,11,1.6516e+09,101
190,39,-0.54492,2.3564,0.58887,0.356,12,1.6516e+09,101
190,39,0.31445,2.499,-0.029297,0.356,9,1.6516e+09,101
190,39,0.31836,2.5244,0.13379,0.356,9,1.6516e+09,101
190,39,0.32227,2.5273,0.3916,0.356,7,1.6516e+09,101
190,39,-0.8252,2.2422,0.24219,-0.71201,9,1.6516e+09,101
190,39,-0.75977,2.3008,0.19434,-0.71201,15,1.6516e+09,101
190,39,-0.69238,2.3535,0.19238,-0.71201,17,1.6516e+09,101
190,39,-0.54492,2.4258,0.13672,-0.71201,14,1.6516e+09,101
190,39,0.47266,2.4717,0.12109,-0.71201,10,1.6516e+09,101
190,39,0.55762,2.4863,-0.032227,-0.71201,14,1.6516e+09,101
190,39,0.64453,2.4951,0,-0.71201,15,1.6516e+09,101
190,39,0.65137,2.5234,0.066406,-0.71201,13,1.6516e+09,101
190,39,-0.81543,2.2061,0.3125,-0.356,9,1.6516e+09,101
190,39,-0.75098,2.2715,0.21484,-0.356,23,1.6516e+09,101
190,39,-0.60742,2.3418,0.2334,-0.356,39,1.6516e+09,101
190,39,-0.61523,2.3721,0.22168,-0.356,46,1.6516e+09,101
190,39,-0.62207,2.4004,0.22559,-0.356,38,1.6516e+09,101
190,39,0.47266,2.4717,0.11426,-0.356,28,1.6516e+09,101
190,39,0.55762,2.4844,0.09375,-0.356,37,1.6516e+09,101
190,39,0.64453,2.4941,0.085938,-0.356,37,1.6516e+09,101
190,39,0.7334,2.501,0.022461,-0.356,30,1.6516e+09,101
190,39,0.65918,2.5508,0.083984,-0.356,18,1.6516e+09,101
190,39,-0.55078,2.458,-0.011719,0,9,1.6516e+09,101
190,39,0.31152,2.4189,-0.49805,0.356,7,1.6516e+09,101
190,39,-0.55078,2.2988,0.87012,0.356,9,1.6516e+09,101
190,39,-0.55762,1.7549,1.7617,0.356,5,1.6516e+09,101
190,39,-0.55078,2.457,0.068359,-0.71201,9,1.6516e+09,101
190,39,-0.47266,2.46,0.2627,-0.356,26,1.6516e+09,101
192,35,-0.74121,2.2529,0.053711,0,7,1.6516e+09,102
192,35,-0.67578,2.3047,0.037109,0,9,1.6516e+09,102
192,35,-0.60742,2.333,-0.31348,0,8,1.6516e+09,102
192,35,0.30762,2.4248,0.27637,0,14,1.6516e+09,102
192,35,0.38867,2.4541,0.15137,0,24,1.6516e+09,102
192,35,0.31445,2.4961,0.12598,0,26,1.6516e+09,102
192,35,0.31836,2.5225,0.1709,0,20,1.6516e+09,102
192,35,0.16113,2.5713,0.088867,0,10,1.6516e+09,102
192,35,-0.45605,2.3828,-0.15137,0.356,9,1.6516e+09,102
192,35,0.38477,2.4297,0.036133,0.356,15,1.6516e+09,102
192,35,0.38867,2.459,0.038086,0.356,27,1.6516e+09,102
192,35,0.39355,2.4863,0.083008,0.356,31,1.6516e+09,102
192,35,0.39844,2.5156,0.079102,0.356,25,1.6516e+09,102
192,35,0.32227,2.5547,0.10352,0.356,14,1.6516e+09,102
192,35,0.39355,2.4883,0.0087891,0.71201,8,1.6516e+09,102
192,35,0.46094,2.4141,-0.11523,-0.71201,13,1.6516e+09,102
192,35,0.38867,2.459,-0.02832,-0.71201,21,1.6516e+09,102
192,35,0.39355,2.4873,-0.029297,-0.71201,24,1.6516e+09,102
192,35,0.31836,2.5283,0.0039063,-0.71201,18,1.6516e+09,102
192,35,-0.73242,2.2256,-0.017578,-0.356,9,1.6516e+09,102
192,35,-0.66699,2.2754,-0.0625,-0.356,17,1.6516e+09,102
192,35,-0.60059,2.3252,-0.0068359,-0.356,21,1.6516e+09,102
192,35,-0.53223,2.3613,-0.22266,-0.356,21,1.6516e+09,102
192,35,0.46094,2.415,0.091797,-0.356,40,1.6516e+09,102
192,35,0.38867,2.458,0.052734,-0.356,66,1.6516e+09,102
192,35,0.39355,2.4883,0.022461,-0.356,76,1.6516e+09,102
192,35,0.39844,2.5166,0.036133,-0.356,59,1.6516e+09,102
192,35,0.32227,2.5566,0.054688,-0.356,30,1.6516e+09,102
192,35,0.30371,2.3682,0.45508,0,6,1.6516e+09,102
192,35,0.45605,2.207,0.91113,0.356,6,1.6516e+09,102
192,35,-0.46094,2.3896,0.36133,0.356,13,1.6516e+09,102
192,35,-0.4668,1.6436,1.8105,0.356,15,1.6516e+09,102
192,35,-0.53809,1.8955,-1.4736,-0.71201,7,1.6516e+09,102
192,35,0.37988,2.3857,0.27344,-0.356,14,1.6516e+09,102
192,35,-0.46094,1.9072,-1.4844,-0.356,23,1.6516e+09,102
193,4,0.24121,2.5225,-0.47363,-0.356,8,1.6516e+09,103
193,4,0.32617,2.5146,-0.60254,-0.356,8,1.6516e+09,103
193,4,-0.80566,0.95313,2.2549,-0.356,6,1.6516e+09,103
193,4,-0.7334,1.1475,2.2227,-0.356,7,1.6516e+09,103
194,24,-0.46094,2.3398,-0.60547,0,8,1.6516e+09,104
194,24,-0.31152,2.417,-0.50684,0,14,1.6516e+09,104
194,24,-0.31445,2.4609,-0.43457,0,19,1.6516e+09,104
194,24,-0.23926,2.5166,-0.31934,0,19,1.6516e+09,104
194,24,-0.32227,2.5439,-0.26367,0,14,1.6516e+09,104
194,24,-0.37109,2.29,-0.49805,0.356,7,1.6516e+09,104
194,24,-0.4502,2.3125,-0.46777,0.356,10,1.6516e+09,104
194,24,-0.37988,2.3555,-0.46484,0.356,14,1.6516e+09,104
194,24,-0.38477,2.2998,-0.78418,0.356,16,1.6516e+09,104
194,24,0.31152,2.4697,0.022461,0.356,19,1.6516e+09,104
194,24,0.31445,2.499,-0.050781,0.356,22,1.6516e+09,104
194,24,0.23926,2.5303,-0.18555,0.356,17,1.6516e+09,104
194,24,-0.31152,2.4424,-0.36719,-0.71201,9,1.6516e+09,104
194,24,-0.23633,2.501,-0.18848,-0.71201,16,1.6516e+09,104
194,24,-0.23926,2.5293,-0.19922,-0.71201,19,1.6516e+09,104
194,24,-0.32227,2.5488,-0.20215,-0.71201,16,1.6516e+09,104
194,24,-0.24414,2.5859,-0.22168,-0.71201,11,1.6516e+09,104
194,24,-0.31152,2.458,0.24609,-0.356,14,1.6516e+09,104
194,24,-0.23633,2.5078,0.038086,-0.356,29,1.6516e+09,104
194,24,-0.23926,2.5371,-0.027344,-0.356,35,1.6516e+09,104
194,24,-0.24121,2.5654,-0.073242,-0.356,28,1.6516e+09,104
194,24,-0.24414,2.5938,-0.077148,-0.356,16,1.6516e+09,104
194,24,0.38477,2.4072,0.33008,0.356,12,1.6516e+09,104
194,24,-0.4668,2.0811,-1.2852,0.356,14,1.6516e+09,104
195,22,-0.375,2.25,-0.75098,0,5,1.6516e+09,105
195,22,-0.15527,2.4795,-0.1543,0,9,1.6516e+09,105
195,22,-0.23633,2.5029,-0.15918,0,11,1.6516e+09,105
195,22,-0.15918,2.5137,-0.38867,0,10,1.6516e+09,105
195,22,0,2.5615,-0.29004,0,6,1.6516e+09,105
195,22,-0.29688,2.2158,-0.79395,0.356,8,1.6516e+09,105
195,22,-0.2998,2.2754,-0.70898,0.356,10,1.6516e+09,105
195,22,-0.15332,2.4395,0.2832,0.356,14,1.6516e+09,105
195,22,-0.15527,2.4844,-0.0019531,0.356,27,1.6516e+09,105
195,22,0,2.5186,-0.033203,0.356,29,1.6516e+09,105
195,22,0,2.5479,0,0.356,21,1.6516e+09,105
195,22,0,2.5771,0,0.356,10,1.6516e+09,105
195,22,-0.2334,2.4688,0.22168,0.71201,8,1.6516e+09,105
195,22,-0.23633,2.5078,0.043945,0.71201,9,1.6516e+09,105
195,22,0,2.4707,-0.30664,-0.71201,7,1.6516e+09,105
195,22,0,2.4746,-0.47168,-0.71201,8,1.6516e+09,105
195,22,0,2.5205,-0.37598,-0.71201,7,1.6516e+09,105
195,22,-0.23047,2.4336,-0.28027,-0.356,12,1.6516e+09,105
195,22,0,2.4805,-0.21387,-0.356,19,1.6516e+09,105
195,22,0,2.5078,-0.2334,-0.356,21,1.6516e+09,105
195,22,0.080078,2.5371,-0.22168,-0.356,18,1.6516e+09,105
195,22,0,2.5625,-0.27832,-0.356,11,1.6516e+09,105
196,15,-0.15039,2.3965,-0.030273,0.356,7,1.6516e+09,106
196,15,-0.22754,2.4189,-0.085938,0.356,14,1.6516e+09,106
196,15,-0.23047,2.4473,-0.098633,0.356,23,1.6516e+09,106
196,15,-0.2334,2.4736,-0.1582,0.356,30,1.6516e+09,106
196,15,-0.23633,2.501,-0.1875,0.356,28,1.6516e+09,106
196,15,-0.23926,2.5332,-0.13965,0.356,20,1.6516e+09,106
196,15,-0.24121,2.5645,-0.10254,0.356,10,1.6516e+09,106
196,15,-0.31152,2.4697,-0.043945,0.71201,9,1.6516e+09,106
196,15,-0.23633,2.5068,-0.055664,0.71201,9,1.6516e+09,106
196,15,0,2.4775,-0.4541,-0.71201,6,1.6516e+09,106
196,15,-0.15234,2.4082,-0.29395,-0.356,11,1.6516e+09,106
196,15,-0.15332,2.4287,-0.36133,-0.356,18,1.6516e+09,106
196,15,-0.078125,2.458,-0.3877,-0.356,23,1.6516e+09,106
196,15,-0.15723,2.4961,-0.30176,-0.356,21,1.6516e+09,106
196,15,0,2.54,-0.20313,-0.356,13,1.6516e+09,106
198,3,0,2.3604,-0.24316,0.356,7,1.6516e+09,107
198,3,0.15527,2.4424,-0.45605,-0.356,8,1.6516e+09,107
198,3,0,2.4717,-0.48242,-0.356,8,1.6516e+09,107
199,7,0.079102,2.5166,-0.053711,0.356,12,1.6516e+09,108
199,7,0.080078,2.5439,-0.12598,0.356,15,1.6516e+09,108
199,7,0,2.5723,-0.16211,0.356,12,1.6516e+09,108
199,7,0,2.6045,-0.11816,0.356,7,1.6516e+09,108
199,7,0,2.4844,-0.41602,-0.356,9,1.6516e+09,108
199,7,0.080078,2.5332,-0.26563,-0.356,11,1.6516e+09,108
199,7,0,2.5586,-0.3125,-0.356,8,1.6516e+09,108
200,12,0,2.5459,0.10059,0,5,1.6516e+09,109
200,12,0,2.3682,-0.14941,0.356,7,1.6516e+09,109
200,12,0,2.4014,0,0.356,7,1.6516e+09,109
200,12,0.078125,2.4756,0.25391,0.356,11,1.6516e+09,109
200,12,0.15723,2.5068,0.18262,0.356,19,1.6516e+09,109
200,12,0.080078,2.5469,0.0039063,0.356,21,1.6516e+09,109
200,12,0.16113,2.5674,-0.16016,0.356,16,1.6516e+09,109
200,12,0,2.5938,-0.25586,0.356,7,1.6516e+09,109
200,12,0.15527,2.459,-0.35742,-0.356,8,1.6516e+09,109
200,12,0.15723,2.4902,-0.3457,-0.356,12,1.6516e+09,109
200,12,0.080078,2.5234,-0.34766,-0.356,13,1.6516e+09,109
200,12,0.080078,2.5527,-0.34766,-0.356,9,1.6516e+09,109
201,20,0.15527,2.4648,-0.31152,0,7,1.6516e+09,110
201,20,0.15723,2.501,-0.25977,0,12,1.6516e+09,110
201,20,0.15918,2.5215,-0.33008,0,15,1.6516e+09,110
201,20,0.16113,2.5527,-0.31445,0,13,1.6516e+09,110
201,20,0.16309,2.5859,-0.28613,0,8,1.6516e+09,110
201,20,0.15332,2.4541,-0.066406,0.356,15,1.6516e+09,110
201,20,0.2334,2.4766,-0.11035,0.356,26,1.6516e+09,110
201,20,0.23633,2.5049,-0.12793,0.356,34,1.6516e+09,110
201,20,0.23926,2.5322,-0.14844,0.356,34,1.6516e+09,110
201,20,0.16113,2.5693,-0.13281,0.356,25,1.6516e+09,110
201,20,0.16309,2.5986,-0.125,0.356,14,1.6516e+09,110
201,20,0.15527,2.4844,-0.0097656,0.71201,8,1.6516e+09,110
201,20,0.079102,2.5166,-0.053711,0.71201,11,1.6516e+09,110
201,20,0.080078,2.5449,-0.10156,0.71201,12,1.6516e+09,110
201,20,0.080078,2.5752,0.050781,0.71201,9,1.6516e+09,110
201,20,0.23047,2.4443,-0.15332,-0.356,10,1.6516e+09,110
201,20,0.2334,2.4688,-0.22168,-0.356,16,1.6516e+09,110
201,20,0.23633,2.4961,-0.2373,-0.356,18,1.6516e+09,110
201,20,0.23926,2.5225,-0.27441,-0.356,15,1.6516e+09,110
201,20,0.24121,2.5469,-0.31348,-0.356,8,1.6516e+09,110
202,14,0.2334,2.4619,-0.28613,0,6,1.6516e+09,111
202,14,0.31445,2.4922,-0.18555,0,8,1.6516e+09,111
202,14,0,2.3428,0.061523,0.356,8,1.6516e+09,111
202,14,0,2.3711,-0.071289,0.356,15,1.6516e+09,111
202,14,0,2.4004,-0.079102,0.356,16,1.6516e+09,111
202,14,0,2.4268,-0.14453,0.356,13,1.6516e+09,111
202,14,0.23047,2.4492,-0.042969,0.356,9,1.6516e+09,111
202,14,0.38867,2.458,-0.055664,0.356,16,1.6516e+09,111
202,14,0.39355,2.4873,-0.041992,0.356,20,1.6516e+09,111
202,14,0.39844,2.5166,-0.054688,0.356,15,1.6516e+09,111
202,14,0,2.3193,-0.33301,-0.356,7,1.6516e+09,111
202,14,0,2.3525,-0.30566,-0.356,12,1.6516e+09,111
202,14,0,2.3848,-0.28027,-0.356,14,1.6516e+09,111
202,14,0,2.4092,-0.32227,-0.356,11,1.6516e+09,111
203,24,0.38867,2.457,-0.092773,0,11,1.6516e+09,112
203,24,0.39355,2.4854,-0.10254,0,17,1.6516e+09,112
203,24,0.47754,2.4971,-0.16699,0,18,1.6516e+09,112
203,24,0.4834,2.5215,-0.22852,0,12,1.6516e+09,112
203,24,0,2.3711,0.075195,0.356,10,1.6516e+09,112
203,24,0,2.4014,0.039063,0.356,11,1.6516e+09,112
203,24,0,2.4307,0.03125,0.356,9,1.6516e+09,112
203,24,0.38477,2.415,0.27051,0.356,15,1.6516e+09,112
203,24,0.38867,2.457,0.084961,0.356,36,1.6516e+09,112
203,24,0.39355,2.4873,0.029297,0.356,56,1.6516e+09,112
203,24,0.39844,2.5166,0,0.356,59,1.6516e+09,112
203,24,0.40234,2.5449,-0.060547,0.356,41,1.6516e+09,112
203,24,0.40723,2.5742,0.0087891,0.356,17,1.6516e+09,112
203,24,0.31152,2.4629,0.19043,0.71201,12,1.6516e+09,112
203,24,0.31445,2.498,0.061523,0.71201,18,1.6516e+09,112
203,24,0.39844,2.5166,0.056641,0.71201,19,1.6516e+09,112
203,24,0.40234,2.5439,0.084961,0.71201,13,1.6516e+09,112
203,24,0,2.3604,-0.24316,-0.356,8,1.6516e+09,112
203,24,0,2.3887,-0.24609,-0.356,9,1.6516e+09,112
203,24,0,2.4258,-0.16016,-0.356,8,1.6516e+09,112
203,24,0.31152,2.4697,0.053711,-0.356,17,1.6516e+09,112
203,24,0.31445,2.4971,-0.089844,-0.356,27,1.6516e+09,112
203,24,0.39844,2.5117,-0.16797,-0.356,29,1.6516e+09,112
203,24,0.32227,2.5527,-0.15527,-0.356,21,1.6516e+09,112
204,5,0.39844,2.5146,-0.10156,0,6,1.6516e+09,113
204,5,0.55078,2.4531,-0.15723,0.356,16,1.6516e+09,113
204,5,0.47754,2.5029,0.017578,0.356,20,1.6516e+09,113
204,5,0.39844,2.5127,-0.14063,-0.356,10,1.6516e+09,113
204,5,0.40234,2.5459,-0.040039,-0.356,9,1.6516e+09,113
205,7,0.39355,2.4727,0.27148,0.356,10,1.6516e+09,114
205,7,0.47754,2.502,0.057617,0.356,16,1.6516e+09,114
205,7,0.56348,2.5146,0.035156,0.356,18,1.6516e+09,114
205,7,0,2.3877,-0.2627,-0.356,5,1.6516e+09,114
205,7,0,2.4287,-0.09668,-0.356,5,1.6516e+09,114
205,7,0.47754,2.499,0.14746,-0.356,9,1.6516e+09,114
205,7,0.4834,2.5293,0.11523,-0.356,9,1.6516e+09,114
207,10,0.64453,2.4922,0.13574,0,6,1.6516e+09,115
207,10,0.65137,2.5186,-0.16406,0,6,1.6516e+09,115
207,10,0.55762,2.4805,0.17773,0.356,13,1.6516e+09,115
207,10,0.56348,2.5049,0.22363,0.356,18,1.6516e+09,115
207,10,0.57031,2.5381,0.16602,0.356,18,1.6516e+09,115
207,10,0.65918,2.5518,0.03125,0.356,13,1.6516e+09,115
