Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time,Camera Frame
152,19,-0.55469,2.8887,-0.31738,0,8,1.6514e+09,94
152,19,-0.44824,2.7832,0.53809,0.356,11,1.6514e+09,94
152,19,-0.45313,2.8242,0.47363,0.356,19,1.6514e+09,94
152,19,-0.45801,2.8643,0.40918,0.356,22,1.6514e+09,94
152,19,-0.55469,2.8887,0.31738,0.356,18,1.6514e+09,94
152,19,-0.65332,2.9092,0.18652,0.356,10,1.6514e+09,94
152,19,-0.64063,2.8564,-0.10449,-0.71201,10,1.6514e+09,94
152,19,-0.64746,2.876,-0.25195,-0.71201,9,1.6514e+09,94
152,19,-0.44824,2.8271,0.20703,-0.356,13,1.6514e+09,94
152,19,-0.54395,2.8477,0.039063,-0.356,24,1.6514e+09,94
152,19,-0.54883,2.877,0.012695,-0.356,31,1.6514e+09,94
152,19,-0.55469,2.9053,-0.049805,-0.356,28,1.6514e+09,94
152,19,-0.65332,2.915,-0.051758,-0.356,17,1.6514e+09,94
152,19,0.54395,2.7705,0.65918,0,4,1.6514e+09,94
152,19,0.36621,2.7793,0.84863,0,5,1.6514e+09,94
152,19,0.37012,2.7432,1.043,0,5,1.6514e+09,94
152,19,0.4668,2.6777,1.2393,-0.356,9,1.6514e+09,94
152,19,-0.63477,2.8232,0.18164,0,6,1.6514e+09,95
152,19,-0.64063,2.8574,0.03418,0,8,1.6514e+09,95
152,19,-0.55469,2.8887,-0.31738,0,8,1.6514e+09,95
152,19,-0.44824,2.7832,0.53809,0.356,11,1.6514e+09,95
152,19,-0.45313,2.8242,0.47363,0.356,19,1.6514e+09,95
152,19,-0.45801,2.8643,0.40918,0.356,22,1.6514e+09,95
152,19,-0.55469,2.8887,0.31738,0.356,18,1.6514e+09,95
152,19,-0.65332,2.9092,0.18652,0.356,10,1.6514e+09,95
152,19,-0.64063,2.8564,-0.10449,-0.71201,10,1.6514e+09,95
152,19,-0.64746,2.876,-0.25195,-0.71201,9,1.6514e+09,95
152,19,-0.44824,2.8271,0.20703,-0.356,13,1.6514e+09,95
152,19,-0.54395,2.8477,0.039063,-0.356,24,1.6514e+09,95
152,19,-0.54883,2.877,0.012695,-0.356,31,1.6514e+09,95
152,19,-0.55469,2.9053,-0.049805,-0.356,28,1.6514e+09,95
152,19,-0.65332,2.915,-0.051758,-0.356,17,1.6514e+09,95
152,19,0.54395,2.7705,0.65918,0,4,1.6514e+09,95
152,19,0.36621,2.7793,0.84863,0,5,1.6514e+09,95
152,19,0.37012,2.7432,1.043,0,5,1.6514e+09,95
152,19,0.4668,2.6777,1.2393,-0.356,9,1.6514e+09,95
152,19,-0.63477,2.8232,0.18164,0,6,1.6514e+09,96
152,19,-0.64063,2.8574,0.03418,0,8,1.6514e+09,96
152,19,-0.55469,2.8887,-0.31738,0,8,1.6514e+09,96
152,19,-0.44824,2.7832,0.53809,0.356,11,1.6514e+09,96
152,19,-0.45313,2.8242,0.47363,0.356,19,1.6514e+09,96
152,19,-0.45801,2.8643,0.40918,0.356,22,1.6514e+09,96
152,19,-0.55469,2.8887,0.31738,0.356,18,1.6514e+09,96
152,19,-0.65332,2.9092,0.18652,0.356,10,1.6514e+09,96
152,19,-0.64063,2.8564,-0.10449,-0.71201,10,1.6514e+09,96
152,19,-0.64746,2.876,-0.25195,-0.71201,9,1.6514e+09,96
152,19,-0.44824,2.8271,0.20703,-0.356,13,1.6514e+09,96
152,19,-0.54395,2.8477,0.039063,-0.356,24,1.6514e+09,96
152,19,-0.54883,2.877,0.012695,-0.356,31,1.6514e+09,96
152,19,-0.55469,2.9053,-0.049805,-0.356,28,1.6514e+09,96
152,19,-0.65332,2.915,-0.051758,-0.356,17,1.6514e+09,96
152,19,0.54395,2.7705,0.65918,0,4,1.6514e+09,96
152,19,0.36621,2.7793,0.84863,0,5,1.6514e+09,96
152,19,0.37012,2.7432,1.043,0,5,1.6514e+09,96
152,19,0.4668,2.6777,1.2393,-0.356,9,1.6514e+09,96
152,19,-0.63477,2.8232,0.18164,0,6,1.6514e+09,97
152,19,-0.64063,2.8574,0.03418,0,8,1.6514e+09,97
152,19,-0.55469,2.8887,-0.31738,0,8,1.6514e+09,97
152,19,-0.44824,2.7832,0.53809,0.356,11,1.6514e+09,97
152,19,-0.45313,2.8242,0.47363,0.356,19,1.6514e+09,97
152,19,-0.45801,2.8643,0.40918,0.356,22,1.6514e+09,97
152,19,-0.55469,2.8887,0.31738,0.356,18,1.6514e+09,97
152,19,-0.65332,2.9092,0.18652,0.356,10,1.6514e+09,97
152,19,-0.64063,2.8564,-0.10449,-0.71201,10,1.6514e+09,97
152,19,-0.64746,2.876,-0.25195,-0.71201,9,1.6514e+09,97
152,19,-0.44824,2.8271,0.20703,-0.356,13,1.6514e+09,97
152,19,-0.54395,2.8477,0.039063,-0.356,24,1.6514e+09,97
152,19,-0.54883,2.877,0.012695,-0.356,31,1.6514e+09,97
152,19,-0.55469,2.9053,-0.049805,-0.356,28,1.6514e+09,97
152,19,-0.65332,2.915,-0.051758,-0.356,17,1.6514e+09,97
152,19,0.54395,2.7705,0.65918,0,4,1.6514e+09,97
152,19,0.36621,2.7793,0.84863,0,5,1.6514e+09,97
152,19,0.37012,2.7432,1.043,0,5,1.6514e+09,97
152,19,0.4668,2.6777,1.2393,-0.356,9,1.6514e+09,97
152,19,-0.63477,2.8232,0.18164,0,6,1.6514e+09,98
152,19,-0.64063,2.8574,0.03418,0,8,1.6514e+09,98
152,19,-0.55469,2.8887,-0.31738,0,8,1.6514e+09,98
152,19,-0.44824,2.7832,0.53809,0.356,11,1.6514e+09,98
152,19,-0.45313,2.8242,0.47363,0.356,19,1.6514e+09,98
152,19,-0.45801,2.8643,0.40918,0.356,22,1.6514e+09,98
152,19,-0.55469,2.8887,0.31738,0.356,18,1.6514e+09,98
152,19,-0.65332,2.9092,0.18652,0.356,10,1.6514e+09,98
152,19,-0.64063,2.8564,-0.10449,-0.71201,10,1.6514e+09,98
152,19,-0.64746,2.876,-0.25195,-0.71201,9,1.6514e+09,98
152,19,-0.44824,2.8271,0.20703,-0.356,13,1.6514e+09,98
152,19,-0.54395,2.8477,0.039063,-0.356,24,1.6514e+09,98
152,19,-0.54883,2.877,0.012695,-0.356,31,1.6514e+09,98
152,19,-0.55469,2.9053,-0.049805,-0.356,28,1.6514e+09,98
152,19,-0.65332,2.915,-0.051758,-0.356,17,1.6514e+09,98
152,19,0.54395,2.7705,0.65918,0,4,1.6514e+09,98
152,19,0.36621,2.7793,0.84863,0,5,1.6514e+09,98
152,19,0.37012,2.7432,1.043,0,5,1.6514e+09,98
152,19,0.4668,2.6777,1.2393,-0.356,9,1.6514e+09,98
152,19,-0.63477,2.8232,0.18164,0,6,1.6514e+09,99
152,19,-0.64063,2.8574,0.03418,0,8,1.6514e+09,99
152,19,-0.55469,2.8887,-0.31738,0,8,1.6514e+09,99
152,19,-0.44824,2.7832,0.53809,0.356,11,1.6514e+09,99
152,19,-0.45313,2.8242,0.47363,0.356,19,1.6514e+09,99
152,19,-0.45801,2.8643,0.40918,0.356,22,1.6514e+09,99
152,19,-0.55469,2.8887,0.31738,0.356,18,1.6514e+09,99
152,19,-0.65332,2.9092,0.18652,0.356,10,1.6514e+09,99
152,19,-0.64063,2.8564,-0.10449,-0.71201,10,1.6514e+09,99
152,19,-0.64746,2.876,-0.25195,-0.71201,9,1.6514e+09,99
152,19,-0.44824,2.8271,0.20703,-0.356,13,1.6514e+09,99
152,19,-0.54395,2.8477,0.039063,-0.356,24,1.6514e+09,99
152,19,-0.54883,2.877,0.012695,-0.356,31,1.6514e+09,99
152,19,-0.55469,2.9053,-0.049805,-0.356,28,1.6514e+09,99
152,19,-0.65332,2.915,-0.051758,-0.356,17,1.6514e+09,99
152,19,0.54395,2.7705,0.65918,0,4,1.6514e+09,99
152,19,0.36621,2.7793,0.84863,0,5,1.6514e+09,99
152,19,0.37012,2.7432,1.043,0,5,1.6514e+09,99
152,19,0.4668,2.6777,1.2393,-0.356,9,1.6514e+09,99
153,34,0.53223,2.7393,0.5332,0,9,1.6514e+09,100
153,34,0.53809,2.748,0.63184,0,17,1.6514e+09,100
153,34,-0.63477,2.8242,-0.17285,0,24,1.6514e+09,100
153,34,-0.64063,2.8525,-0.17773,0,25,1.6514e+09,100
153,34,-0.55469,2.8867,-0.33496,0,18,1.6514e+09,100
153,34,-0.91504,2.7822,0.018555,0.356,11,1.6514e+09,100
153,34,-0.98633,2.6953,0.02832,-1.068,9,1.6514e+09,100
153,34,-0.99707,2.7168,0.18164,-1.068,12,1.6514e+09,100
153,34,-0.91504,2.7803,0.10059,-1.068,12,1.6514e+09,100
153,34,0.62109,2.7725,0.00097656,-0.71201,9,1.6514e+09,100
153,34,-0.89648,2.7168,0.22852,-0.71201,22,1.6514e+09,100
153,34,-0.81543,2.7813,0.091797,-0.71201,34,1.6514e+09,100
153,34,-0.82422,2.8105,0.020508,-0.71201,34,1.6514e+09,100
153,34,-0.83203,2.8389,-0.038086,-0.71201,23,1.6514e+09,100
153,34,0.53223,2.7783,0.2666,-0.356,18,1.6514e+09,100
153,34,0.53809,2.793,0.38672,-0.356,35,1.6514e+09,100
153,34,-0.63477,2.8184,-0.25098,-0.356,52,1.6514e+09,100
153,34,-0.64063,2.8467,-0.24902,-0.356,56,1.6514e+09,100
153,34,-0.73926,2.8594,-0.16309,-0.356,38,1.6514e+09,100
153,34,-0.53223,2.7676,-0.35547,0,5,1.6514e+09,100
153,34,-0.62793,2.7939,-0.19141,0,14,1.6514e+09,100
153,34,0.54395,2.7861,0.58984,0,23,1.6514e+09,100
153,34,0.54883,2.8008,0.65527,0,22,1.6514e+09,100
153,34,0.46191,2.8057,0.81543,0,14,1.6514e+09,100
153,34,0.091797,2.125,-2.0137,0.356,7,1.6514e+09,100
153,34,-1.0654,2.5957,0.44336,-0.71201,9,1.6514e+09,100
153,34,0.62793,2.8008,0.040039,-0.71201,18,1.6514e+09,100
153,34,0.54395,2.8398,0.21289,-0.71201,24,1.6514e+09,100
153,34,0.64063,2.8584,-0.010742,-0.71201,23,1.6514e+09,100
153,34,0.55469,2.8945,0.25488,-0.71201,14,1.6514e+09,100
153,34,-0.71777,2.7744,-0.15918,-0.356,30,1.6514e+09,100
153,34,0.54395,2.8213,0.38965,-0.356,45,1.6514e+09,100
153,34,0.45801,2.8213,0.6416,-0.356,43,1.6514e+09,100
153,34,0.46191,2.835,0.70898,-0.356,28,1.6514e+09,100
155,17,0.26074,2.7402,-0.40625,0,8,1.6514e+09,101
155,17,0.26367,2.7773,-0.35254,0,8,1.6514e+09,101
155,17,0.2666,2.8135,-0.29004,0,7,1.6514e+09,101
155,17,0.086914,2.7725,-0.22168,0.356,10,1.6514e+09,101
155,17,0.17578,2.8047,-0.081055,0.356,13,1.6514e+09,101
155,17,0.17773,2.833,0.11426,0.356,16,1.6514e+09,101
155,17,0.17969,2.8633,0.081055,0.356,18,1.6514e+09,101
155,17,0.09082,2.8926,0.18164,0.356,17,1.6514e+09,101
155,17,0,2.9229,0.19336,0.356,11,1.6514e+09,101
155,17,0.26367,2.7393,-0.5752,-0.71201,8,1.6514e+09,101
155,17,0.35547,2.7686,-0.53223,-0.71201,8,1.6514e+09,101
155,17,0.25781,2.7158,-0.37207,-0.356,15,1.6514e+09,101
155,17,0.17383,2.7529,-0.36133,-0.356,22,1.6514e+09,101
155,17,0.26367,2.7773,-0.35254,-0.356,26,1.6514e+09,101
155,17,0.2666,2.8184,-0.23828,-0.356,27,1.6514e+09,101
155,17,0.17969,2.8643,-0.05957,-0.356,24,1.6514e+09,101
155,17,0,2.8965,0.13086,-0.356,20,1.6514e+09,101
156,20,-0.3623,2.8496,-0.39258,0,13,1.6514e+09,102
156,20,-0.45801,2.8643,-0.4082,0,19,1.6514e+09,102
156,20,-0.46191,2.9072,-0.28906,0,20,1.6514e+09,102
156,20,-0.4668,2.9404,-0.25,0,15,1.6514e+09,102
156,20,0,2.7813,0.075195,0.356,10,1.6514e+09,102
156,20,0,2.8115,0,0.356,11,1.6514e+09,102
156,20,-0.45313,2.7998,-0.60254,-0.71201,15,1.6514e+09,102
156,20,-0.36621,2.8438,-0.59961,-0.71201,23,1.6514e+09,102
156,20,-0.46191,2.834,-0.71289,-0.71201,24,1.6514e+09,102
156,20,-0.4668,2.792,-0.95508,-0.71201,17,1.6514e+09,102
156,20,0,2.6943,-0.40234,-0.356,9,1.6514e+09,102
156,20,-0.085938,2.7441,-0.20996,-0.356,15,1.6514e+09,102
156,20,0,2.7793,-0.12988,-0.356,16,1.6514e+09,102
156,20,0,2.8076,-0.14746,-0.356,14,1.6514e+09,102
156,20,0,2.8389,-0.12109,-0.356,13,1.6514e+09,102
156,20,0.089844,2.8662,-0.12305,-0.356,14,1.6514e+09,102
156,20,-0.45801,2.833,-0.58496,-0.356,31,1.6514e+09,102
156,20,-0.46191,2.8936,-0.40625,-0.356,36,1.6514e+09,102
156,20,-0.4668,2.9287,-0.36133,-0.356,28,1.6514e+09,102
156,20,-0.47168,2.9688,-0.25,-0.356,14,1.6514e+09,102
157,22,-0.54883,2.877,-0.011719,0,11,1.6514e+09,103
157,22,-0.37012,2.9336,-0.082031,0,13,1.6514e+09,103
157,22,1.8447,0.42188,2.6787,0.356,6,1.6514e+09,103
157,22,1.8613,0.40332,2.7061,0.356,5,1.6514e+09,103
157,22,1.8447,0,2.7217,0.71201,5,1.6514e+09,103
157,22,1.7578,0,3.0283,0.71201,4,1.6514e+09,103
157,22,-0.54883,2.875,0.11816,-0.71201,16,1.6514e+09,103
157,22,-0.46191,2.9209,0.06543,-0.71201,19,1.6514e+09,103
157,22,-0.4668,2.9512,-0.015625,-0.71201,16,1.6514e+09,103
157,22,-0.47168,2.9795,-0.0625,-0.71201,11,1.6514e+09,103
157,22,-0.34375,2.7314,-0.051758,-0.356,6,1.6514e+09,103
157,22,-0.26074,2.7383,0.41992,-0.356,7,1.6514e+09,103
157,22,-0.54395,2.8457,-0.11719,-0.356,18,1.6514e+09,103
157,22,-0.45801,2.8906,0.1123,-0.356,27,1.6514e+09,103
157,22,-0.46191,2.9219,0.010742,-0.356,30,1.6514e+09,103
157,22,-0.37305,2.9609,-0.13477,-0.356,26,1.6514e+09,103
157,22,-0.37695,2.9873,-0.18945,-0.356,16,1.6514e+09,103
157,22,0,0,3.2803,0.356,4,1.6514e+09,103
157,22,0.10352,1.6006,-2.8945,0.356,4,1.6514e+09,103
157,22,0.10254,2.1084,-2.5107,0.71201,4,1.6514e+09,103
157,22,0.10352,1.332,3.0283,0.71201,3,1.6514e+09,103
157,22,0.45313,2.1338,-1.9102,-0.356,11,1.6514e+09,103
158,20,0,2.835,-0.61035,0,8,1.6514e+09,104
158,20,2.0684,0,2.6904,0,5,1.6514e+09,104
158,20,1.9824,1.3955,2.2959,0,4,1.6514e+09,104
158,20,0.17773,2.8252,0.24219,0.356,8,1.6514e+09,104
158,20,0.089844,2.8672,0.10156,0.356,14,1.6514e+09,104
158,20,0,2.8984,-0.063477,0.356,15,1.6514e+09,104
158,20,1.8613,1.3271,2.3926,0.356,6,1.6514e+09,104
158,20,1.9824,0.82813,2.5557,0.356,5,1.6514e+09,104
158,20,0.088867,2.7656,-0.64551,-0.71201,6,1.6514e+09,104
158,20,0.089844,2.8008,-0.62109,-0.71201,11,1.6514e+09,104
158,20,0.09082,2.8418,-0.56836,-0.71201,12,1.6514e+09,104
158,20,0.18262,2.8652,-0.57715,-0.71201,10,1.6514e+09,104
158,20,0,2.8125,-0.40332,-0.356,14,1.6514e+09,104
158,20,0,2.8457,-0.37891,-0.356,22,1.6514e+09,104
158,20,0,2.8682,-0.42773,-0.356,25,1.6514e+09,104
158,20,0,2.8936,-0.45508,-0.356,20,1.6514e+09,104
158,20,0,2.9307,-0.40137,-0.356,12,1.6514e+09,104
158,20,0.10352,3.3018,0.20703,0,3,1.6514e+09,104
158,20,0.10352,2.54,2.1201,0.356,4,1.6514e+09,104
158,20,0.10449,2.4922,2.2197,0.356,3,1.6514e+09,104
159,15,0,2.7695,-0.4834,0,5,1.6514e+09,105
159,15,0.088867,2.8174,-0.35449,0,8,1.6514e+09,105
159,15,0,2.8555,-0.29395,0,9,1.6514e+09,105
159,15,0.18164,2.8613,-0.43652,0,9,1.6514e+09,105
159,15,0.18262,2.9004,-0.36621,0,6,1.6514e+09,105
159,15,0.26953,2.8232,0.44043,0.356,8,1.6514e+09,105
159,15,0.27148,2.876,0.25195,0.356,12,1.6514e+09,105
159,15,0.27441,2.916,-0.012695,0.356,11,1.6514e+09,105
159,15,0,2.749,-0.43164,-0.356,9,1.6514e+09,105
159,15,0.087891,2.7393,-0.62598,-0.356,13,1.6514e+09,105
159,15,0.088867,2.7188,-0.81934,-0.356,14,1.6514e+09,105
159,15,0,2.7764,-0.72754,-0.356,11,1.6514e+09,105
159,15,-0.71777,2.3799,-1.4355,0.356,5,1.6514e+09,105
159,15,-0.72461,2.1348,-1.8232,0.356,8,1.6514e+09,105
159,15,-0.73242,2.4287,-1.4648,0.356,8,1.6514e+09,105
160,6,0,2.8848,-0.29688,0,5,1.6514e+09,106
160,6,0,2.8965,-0.43262,0,5,1.6514e+09,106
160,6,0,2.8613,-0.23047,0.356,13,1.6514e+09,106
160,6,0,2.8916,-0.21289,0.356,16,1.6514e+09,106
160,6,0,2.9229,-0.18066,0.356,15,1.6514e+09,106
160,6,0.092773,2.9512,-0.17383,0.356,11,1.6514e+09,106
161,6,0,2.8311,-0.24121,0,5,1.6514e+09,107
161,6,0,2.8809,0.33301,0.356,11,1.6514e+09,107
161,6,0,2.9189,0.24512,0.356,11,1.6514e+09,107
161,6,0.089844,2.8613,-0.20898,-0.356,9,1.6514e+09,107
161,6,0.09082,2.8662,-0.43164,-0.356,12,1.6514e+09,107
161,6,0.18262,2.8926,-0.41797,-0.356,12,1.6514e+09,107
162,27,0,2.8271,-0.49414,0,9,1.6514e+09,108
162,27,0.09082,2.8799,-0.32813,0,15,1.6514e+09,108
162,27,0.091797,2.9023,-0.38574,0,16,1.6514e+09,108
162,27,0.092773,2.9414,-0.30371,0,11,1.6514e+09,108
162,27,0,2.748,-0.17285,0.356,7,1.6514e+09,108
162,27,0.17773,2.8281,-0.20605,0.356,14,1.6514e+09,108
162,27,0.17969,2.8525,-0.26855,0.356,32,1.6514e+09,108
162,27,0.09082,2.8828,-0.2959,0.356,44,1.6514e+09,108
162,27,0.18262,2.9033,-0.33887,0.356,43,1.6514e+09,108
162,27,0.18457,2.9297,-0.36426,0.356,29,1.6514e+09,108
162,27,0.09375,2.9639,-0.35938,0.356,13,1.6514e+09,108
162,27,0.089844,2.8545,-0.28223,0.71201,16,1.6514e+09,108
162,27,0.09082,2.8848,-0.2832,0.71201,25,1.6514e+09,108
162,27,0.18262,2.9014,-0.35938,0.71201,27,1.6514e+09,108
162,27,0.092773,2.9414,-0.29688,0.71201,20,1.6514e+09,108
162,27,0.09375,2.9629,-0.37207,0.71201,11,1.6514e+09,108
162,27,1.9473,0.98535,2.4492,-0.71201,8,1.6514e+09,108
162,27,1.8613,1.0811,2.5137,-0.71201,7,1.6514e+09,108
162,27,1.8779,0,3.0029,-0.71201,4,1.6514e+09,108
162,27,0,2.7402,-0.26953,-0.356,7,1.6514e+09,108
162,27,0.17969,2.8613,-0.13477,-0.356,12,1.6514e+09,108
162,27,0.09082,2.8809,-0.31738,-0.356,12,1.6514e+09,108
162,27,1.8613,0,2.8955,-0.356,5,1.6514e+09,108
162,27,0.20508,0.66211,3.2061,-0.71201,6,1.6514e+09,108
162,27,0.10352,1.6885,-2.8447,-0.71201,5,1.6514e+09,108
162,27,0.10449,2.4229,-2.2959,-0.71201,3,1.6514e+09,108
162,27,0,3.3096,0,-0.356,3,1.6514e+09,108
164,7,0.53809,2.8037,-0.2959,0.356,13,1.6514e+09,109
164,7,0.63477,2.7695,-0.58008,0.356,13,1.6514e+09,109
164,7,0,2.8398,0.089844,-0.356,10,1.6514e+09,109
164,7,0,2.8701,0.041016,-0.356,13,1.6514e+09,109
164,7,0,2.8984,0.077148,-0.356,11,1.6514e+09,109
164,7,-0.44824,2.2119,1.7734,0.356,10,1.6514e+09,109
164,7,-0.3623,2.4844,1.4502,0.356,10,1.6514e+09,109
165,22,0.43457,2.7344,0.27148,0,9,1.6514e+09,110
165,22,0.43945,2.7744,0.11719,0,25,1.6514e+09,110
165,22,0.44434,2.8057,0.045898,0,44,1.6514e+09,110
165,22,0.44824,2.835,0.029297,0,54,1.6514e+09,110
