Frame #,# Obj,X,Y,Z,Doppler,Intensity,Abs Time,Camera Frame
159,16,-0.76563,2.5928,0.33105,0.71201,8,1.6517e+09,76
159,16,0.76563,2.6035,0.23633,0,6,1.6517e+09,76
159,16,0.85156,2.4961,0.68262,0.356,13,1.6517e+09,76
159,16,-0.81445,2.4619,0.26172,0,6,1.6517e+09,77
159,16,-0.65918,2.542,0.2334,0,14,1.6517e+09,77
159,16,-0.66602,2.5693,0.24414,0,19,1.6517e+09,77
159,16,-0.75781,2.5801,0.16797,0,17,1.6517e+09,77
159,16,-0.85156,2.583,0.15137,0,10,1.6517e+09,77
159,16,-0.7334,2.4629,0.44043,0.356,12,1.6517e+09,77
159,16,-0.74121,2.5127,0.29395,0.356,28,1.6517e+09,77
159,16,-0.66602,2.5615,0.31543,0.356,40,1.6517e+09,77
159,16,-0.67383,2.5918,0.2998,0.356,37,1.6517e+09,77
159,16,-0.76563,2.6055,0.21387,0.356,22,1.6517e+09,77
159,16,-0.74121,2.498,0.39941,0.71201,11,1.6517e+09,77
159,16,-0.75,2.5176,0.45313,0.71201,15,1.6517e+09,77
159,16,-0.75781,2.5586,0.37402,0.71201,14,1.6517e+09,77
159,16,-0.76563,2.5928,0.33105,0.71201,8,1.6517e+09,77
159,16,0.76563,2.6035,0.23633,0,6,1.6517e+09,77
159,16,0.85156,2.4961,0.68262,0.356,13,1.6517e+09,77
159,16,-0.81445,2.4619,0.26172,0,6,1.6517e+09,78
159,16,-0.65918,2.542,0.2334,0,14,1.6517e+09,78
159,16,-0.66602,2.5693,0.24414,0,19,1.6517e+09,78
159,16,-0.75781,2.5801,0.16797,0,17,1.6517e+09,78
159,16,-0.85156,2.583,0.15137,0,10,1.6517e+09,78
159,16,-0.7334,2.4629,0.44043,0.356,12,1.6517e+09,78
159,16,-0.74121,2.5127,0.29395,0.356,28,1.6517e+09,78
159,16,-0.66602,2.5615,0.31543,0.356,40,1.6517e+09,78
159,16,-0.67383,2.5918,0.2998,0.356,37,1.6517e+09,78
159,16,-0.76563,2.6055,0.21387,0.356,22,1.6517e+09,78
159,16,-0.74121,2.498,0.39941,0.71201,11,1.6517e+09,78
159,16,-0.75,2.5176,0.45313,0.71201,15,1.6517e+09,78
159,16,-0.75781,2.5586,0.37402,0.71201,14,1.6517e+09,78
159,16,-0.76563,2.5928,0.33105,0.71201,8,1.6517e+09,78
159,16,0.76563,2.6035,0.23633,0,6,1.6517e+09,78
159,16,0.85156,2.4961,0.68262,0.356,13,1.6517e+09,78
159,16,-0.81445,2.4619,0.26172,0,6,1.6517e+09,79
159,16,-0.65918,2.542,0.2334,0,14,1.6517e+09,79
159,16,-0.66602,2.5693,0.24414,0,19,1.6517e+09,79
159,16,-0.75781,2.5801,0.16797,0,17,1.6517e+09,79
159,16,-0.85156,2.583,0.15137,0,10,1.6517e+09,79
159,16,-0.7334,2.4629,0.44043,0.356,12,1.6517e+09,79
159,16,-0.74121,2.5127,0.29395,0.356,28,1.6517e+09,79
159,16,-0.66602,2.5615,0.31543,0.356,40,1.6517e+09,79
159,16,-0.67383,2.5918,0.2998,0.356,37,1.6517e+09,79
159,16,-0.76563,2.6055,0.21387,0.356,22,1.6517e+09,79
159,16,-0.74121,2.498,0.39941,0.71201,11,1.6517e+09,79
159,16,-0.75,2.5176,0.45313,0.71201,15,1.6517e+09,79
159,16,-0.75781,2.5586,0.37402,0.71201,14,1.6517e+09,79
159,16,-0.76563,2.5928,0.33105,0.71201,8,1.6517e+09,79
159,16,0.76563,2.6035,0.23633,0,6,1.6517e+09,79
159,16,0.85156,2.4961,0.68262,0.356,13,1.6517e+09,79
159,16,-0.81445,2.4619,0.26172,0,6,1.6517e+09,80
159,16,-0.65918,2.542,0.2334,0,14,1.6517e+09,80
159,16,-0.66602,2.5693,0.24414,0,19,1.6517e+09,80
159,16,-0.75781,2.5801,0.16797,0,17,1.6517e+09,80
159,16,-0.85156,2.583,0.15137,0,10,1.6517e+09,80
159,16,-0.7334,2.4629,0.44043,0.356,12,1.6517e+09,80
159,16,-0.74121,2.5127,0.29395,0.356,28,1.6517e+09,80
159,16,-0.66602,2.5615,0.31543,0.356,40,1.6517e+09,80
159,16,-0.67383,2.5918,0.2998,0.356,37,1.6517e+09,80
159,16,-0.76563,2.6055,0.21387,0.356,22,1.6517e+09,80
159,16,-0.74121,2.498,0.39941,0.71201,11,1.6517e+09,80
159,16,-0.75,2.5176,0.45313,0.71201,15,1.6517e+09,80
159,16,-0.75781,2.5586,0.37402,0.71201,14,1.6517e+09,80
159,16,-0.76563,2.5928,0.33105,0.71201,8,1.6517e+09,80
159,16,0.76563,2.6035,0.23633,0,6,1.6517e+09,80
159,16,0.85156,2.4961,0.68262,0.356,13,1.6517e+09,80
159,16,-0.81445,2.4619,0.26172,0,6,1.6517e+09,81
159,16,-0.65918,2.542,0.2334,0,14,1.6517e+09,81
159,16,-0.66602,2.5693,0.24414,0,19,1.6517e+09,81
159,16,-0.75781,2.5801,0.16797,0,17,1.6517e+09,81
159,16,-0.85156,2.583,0.15137,0,10,1.6517e+09,81
159,16,-0.7334,2.4629,0.44043,0.356,12,1.6517e+09,81
159,16,-0.74121,2.5127,0.29395,0.356,28,1.6517e+09,81
159,16,-0.66602,2.5615,0.31543,0.356,40,1.6517e+09,81
159,16,-0.67383,2.5918,0.2998,0.356,37,1.6517e+09,81
159,16,-0.76563,2.6055,0.21387,0.356,22,1.6517e+09,81
159,16,-0.74121,2.498,0.39941,0.71201,11,1.6517e+09,81
159,16,-0.75,2.5176,0.45313,0.71201,15,1.6517e+09,81
159,16,-0.75781,2.5586,0.37402,0.71201,14,1.6517e+09,81
159,16,-0.76563,2.5928,0.33105,0.71201,8,1.6517e+09,81
159,16,0.76563,2.6035,0.23633,0,6,1.6517e+09,81
159,16,0.85156,2.4961,0.68262,0.356,13,1.6517e+09,81
160,7,-0.75,2.5293,0.37891,0,5,1.6517e+09,82
160,7,-0.75781,2.5742,0.24902,0,6,1.6517e+09,82
160,7,-0.5957,2.6377,0.32617,0,6,1.6517e+09,82
160,7,-0.66602,2.5615,0.3125,0.356,14,1.6517e+09,82
160,7,-0.67383,2.5859,0.34473,0.356,17,1.6517e+09,82
160,7,-0.68066,2.6143,0.34863,0.356,15,1.6517e+09,82
160,7,-0.77441,2.6318,0.23438,0.356,8,1.6517e+09,82
162,2,-0.75,2.5566,0.069336,-0.356,8,1.6517e+09,83
162,2,-0.67383,2.6016,0.19336,-0.356,10,1.6517e+09,83
162,2,-0.75,2.5566,0.069336,-0.356,8,1.6517e+09,84
162,2,-0.67383,2.6016,0.19336,-0.356,10,1.6517e+09,84
162,2,-0.75,2.5566,0.069336,-0.356,8,1.6517e+09,85
162,2,-0.67383,2.6016,0.19336,-0.356,10,1.6517e+09,85
162,2,-0.75,2.5566,0.069336,-0.356,8,1.6517e+09,86
162,2,-0.67383,2.6016,0.19336,-0.356,10,1.6517e+09,86
162,2,-0.75,2.5566,0.069336,-0.356,8,1.6517e+09,87
162,2,-0.67383,2.6016,0.19336,-0.356,10,1.6517e+09,87
162,2,-0.75,2.5566,0.069336,-0.356,8,1.6517e+09,88
162,2,-0.67383,2.6016,0.19336,-0.356,10,1.6517e+09,88
174,1,-0.66602,2.5586,0.33789,-0.356,9,1.6517e+09,89
174,1,-0.66602,2.5586,0.33789,-0.356,9,1.6517e+09,90
174,1,-0.66602,2.5586,0.33789,-0.356,9,1.6517e+09,91
174,1,-0.66602,2.5586,0.33789,-0.356,9,1.6517e+09,92
174,1,-0.66602,2.5586,0.33789,-0.356,9,1.6517e+09,93
174,1,-0.66602,2.5586,0.33789,-0.356,9,1.6517e+09,94
175,17,-0.65137,2.5156,0.20313,0,12,1.6517e+09,95
175,17,-0.57617,2.5605,0.24121,0,18,1.6517e+09,95
175,17,-0.66602,2.5723,0.20801,0,18,1.6517e+09,95
175,17,-0.67383,2.6055,0.1416,0,13,1.6517e+09,95
175,17,-0.65918,2.5508,0.076172,0.356,8,1.6517e+09,95
175,17,-0.75,2.5576,0.00097656,0.356,8,1.6517e+09,95
175,17,0.83496,3.2148,0.3418,0.356,4,1.6517e+09,95
175,17,-0.57031,2.542,0.092773,-0.71201,10,1.6517e+09,95
175,17,-0.65918,2.5508,-0.089844,-0.71201,15,1.6517e+09,95
175,17,-0.66602,2.5781,-0.10742,-0.71201,15,1.6517e+09,95
175,17,-0.67383,2.6035,-0.16895,-0.71201,10,1.6517e+09,95
175,17,-0.65137,2.5234,0.035156,-0.356,25,1.6517e+09,95
175,17,-0.65918,2.5508,0.083984,-0.356,39,1.6517e+09,95
175,17,-0.58301,2.5977,0.13086,-0.356,41,1.6517e+09,95
175,17,-0.67383,2.6084,0.069336,-0.356,28,1.6517e+09,95
175,17,1.043,3.1445,0.41699,-0.356,4,1.6517e+09,95
175,17,-0.93945,0.68457,3.1299,-0.356,4,1.6517e+09,95
176,44,-0.72461,2.4395,0.40918,0,8,1.6517e+09,96
176,44,0.81445,2.4551,0.32617,0,13,1.6517e+09,96
176,44,0.82422,2.4902,0.2627,0,26,1.6517e+09,96
176,44,0.75,2.5459,0.24121,0,35,1.6517e+09,96
176,44,0.75781,2.5742,0.24121,0,32,1.6517e+09,96
176,44,0.76563,2.6094,0.15137,0,21,1.6517e+09,96
176,44,-2.3574,0,-2.8691,0,4,1.6517e+09,96
176,44,-2.6895,0,-3.2354,0,4,1.6517e+09,96
176,44,-2.5039,0,-2.7139,0,4,1.6517e+09,96
176,44,0.93066,3.1748,0.089844,0.356,7,1.6517e+09,96
176,44,0.93945,3.2031,0.097656,0.356,9,1.6517e+09,96
176,44,-0.72461,2.4609,0.24902,-0.71201,13,1.6517e+09,96
176,44,-0.81445,2.4727,0.12402,-0.71201,18,1.6517e+09,96
176,44,0.82422,2.498,0.16992,-0.71201,27,1.6517e+09,96
176,44,0.83301,2.5293,0.10449,-0.71201,35,1.6517e+09,96
176,44,0.75781,2.584,0.1084,-0.71201,32,1.6517e+09,96
176,44,0.85156,2.584,0.12988,-0.71201,20,1.6517e+09,96
176,44,-2.5859,0,-3.2861,-0.71201,4,1.6517e+09,96
176,44,-2.3994,0,3.0547,-0.71201,4,1.6517e+09,96
176,44,-0.31836,2.5215,-0.17773,-0.356,11,1.6517e+09,96
176,44,-0.72461,2.4365,0.42676,-0.356,16,1.6517e+09,96
176,44,0.81445,2.4639,0.24609,-0.356,27,1.6517e+09,96
176,44,0.82422,2.4971,0.1875,-0.356,51,1.6517e+09,96
176,44,0.75,2.5508,0.19434,-0.356,66,1.6517e+09,96
176,44,0.75781,2.5801,0.17188,-0.356,61,1.6517e+09,96
176,44,0.76563,2.6094,0.15039,-0.356,38,1.6517e+09,96
176,44,-2.5625,0,-3.001,-0.356,6,1.6517e+09,96
176,44,-2.4824,0,-3.2139,-0.356,8,1.6517e+09,96
176,44,0.83496,3.2314,0.091797,-0.356,7,1.6517e+09,96
176,44,-0.7334,2.4893,0.25098,0,13,1.6517e+09,96
176,44,-0.82422,2.4951,0.20996,0,15,1.6517e+09,96
176,44,-1.2305,1.7871,-2.46,0,3,1.6517e+09,96
176,44,-1.0342,0.5,-3.1035,0,4,1.6517e+09,96
176,44,-1.1475,0.18066,-3.1299,0,3,1.6517e+09,96
176,44,0.7334,2.4697,0.39746,-0.71201,14,1.6517e+09,96
176,44,-0.82422,2.5039,0.041992,-0.71201,21,1.6517e+09,96
176,44,-0.93066,0.95801,-3.0283,-0.71201,4,1.6517e+09,96
176,44,-1.043,1.2344,-2.9219,-0.71201,3,1.6517e+09,96
176,44,0.72461,2.3301,0.83008,-0.356,10,1.6517e+09,96
176,44,-0.7334,2.4756,0.35645,-0.356,25,1.6517e+09,96
176,44,-0.74121,2.5244,0.15723,-0.356,30,1.6517e+09,96
176,44,-1.1279,0.74707,-2.9883,-0.356,5,1.6517e+09,96
176,44,-1.0342,1.2236,-2.8955,-0.356,6,1.6517e+09,96
176,44,-2.7129,0,-2.7549,-0.356,6,1.6517e+09,96
177,52,-0.54492,2.4141,0.26758,0,9,1.6517e+09,97
177,52,-0.47266,2.4707,0.13281,0,27,1.6517e+09,97
177,52,-0.47754,2.499,0.13867,0,51,1.6517e+09,97
177,52,-0.4834,2.5273,0.15137,0,66,1.6517e+09,97
177,52,-0.48828,2.5547,0.17773,0,62,1.6517e+09,97
177,52,0.57617,2.5654,0.18262,0,48,1.6517e+09,97
177,52,0.58301,2.5928,0.20117,0,33,1.6517e+09,97
177,52,0.58984,2.6152,0.27344,0,16,1.6517e+09,97
177,52,0,2.3945,-0.41797,0.356,6,1.6517e+09,97
177,52,0,2.4336,-0.36328,0.356,5,1.6517e+09,97
177,52,-0.2334,2.4697,-0.21191,0.356,7,1.6517e+09,97
177,52,-0.31445,2.4961,0.12598,0.356,14,1.6517e+09,97
177,52,-0.31836,2.5117,0.29102,0.356,22,1.6517e+09,97
177,52,-0.24121,2.5342,0.40527,0.356,25,1.6517e+09,97
177,52,-0.40723,2.5264,0.49707,0.356,19,1.6517e+09,97
177,52,-0.3291,2.4893,0.80371,0.356,11,1.6517e+09,97
177,52,-0.7168,2.4453,-0.03418,-1.068,13,1.6517e+09,97
177,52,-0.72461,2.4736,0.030273,-1.068,16,1.6517e+09,97
177,52,0.65137,2.499,-0.35645,-1.068,13,1.6517e+09,97
177,52,0.65918,2.5488,-0.13184,-1.068,14,1.6517e+09,97
177,52,-0.62207,2.4092,0.06543,-0.71201,11,1.6517e+09,97
177,52,-0.55078,2.458,-0.02832,-0.71201,35,1.6517e+09,97
177,52,-0.55762,2.4863,-0.049805,-0.71201,66,1.6517e+09,97
177,52,-0.4834,2.5303,-0.095703,-0.71201,85,1.6517e+09,97
177,52,-0.48828,2.5557,-0.16016,-0.71201,80,1.6517e+09,97
177,52,0.57617,2.5713,0.067383,-0.71201,67,1.6517e+09,97
177,52,0.58301,2.5996,0.083984,-0.71201,52,1.6517e+09,97
177,52,0.67383,2.6084,0.056641,-0.71201,29,1.6517e+09,97
177,52,-0.54492,2.4287,-0.051758,-0.356,18,1.6517e+09,97
177,52,-0.47266,2.4736,0.024414,-0.356,55,1.6517e+09,97
177,52,-0.47754,2.5029,0.033203,-0.356,103,1.6517e+09,97
177,52,-0.40234,2.5459,0.016602,-0.356,134,1.6517e+09,97
177,52,-0.40723,2.5742,-0.0048828,-0.356,127,1.6517e+09,97
177,52,0.57617,2.5674,0.15723,-0.356,97,1.6517e+09,97
177,52,0.58301,2.5967,0.14551,-0.356,71,1.6517e+09,97
177,52,0.58984,2.624,0.16211,-0.356,36,1.6517e+09,97
177,52,0.4834,2.5293,0.10547,0,38,1.6517e+09,97
177,52,0.48828,2.5566,0.13281,0,50,1.6517e+09,97
177,52,-0.49414,2.5732,0.29004,0,42,1.6517e+09,97
177,52,-0.5,2.3916,1.0645,0,21,1.6517e+09,97
177,52,0.48828,2.4277,-0.81348,0.356,10,1.6517e+09,97
177,52,0.65918,2.5322,-0.31934,0.356,8,1.6517e+09,97
177,52,0.72461,2.3369,-0.81055,-1.068,9,1.6517e+09,97
177,52,-0.81445,2.4746,0.089844,-1.068,12,1.6517e+09,97
177,52,0.4834,2.5215,0.22754,-0.71201,44,1.6517e+09,97
177,52,0.57031,2.543,0.054688,-0.71201,63,1.6517e+09,97
177,52,-0.41211,2.54,-0.57324,-0.71201,53,1.6517e+09,97
177,52,-0.33301,1.0635,-2.4209,-0.71201,28,1.6517e+09,97
177,52,0.4834,2.5166,0.2793,-0.356,70,1.6517e+09,97
177,52,0.57031,2.5381,0.16211,-0.356,97,1.6517e+09,97
177,52,-0.41211,2.6035,-0.050781,-0.356,87,1.6517e+09,97
177,52,-0.41602,1.3994,2.2295,-0.356,44,1.6517e+09,97
178,46,-0.69238,2.3398,-0.31738,0,11,1.6517e+09,98
178,46,-0.62207,2.3535,-0.52051,0,19,1.6517e+09,98
178,46,0,2.4775,0.45703,0,26,1.6517e+09,98
178,46,0,2.5303,0.30469,0,39,1.6517e+09,98
178,46,0.080078,2.5654,0.2334,0,43,1.6517e+09,98
178,46,0.081055,2.6035,0.10059,0,34,1.6517e+09,98
178,46,0.16504,2.6309,-0.026367,0,19,1.6517e+09,98
178,46,0,2.4443,-0.27832,0.356,9,1.6517e+09,98
178,46,0,2.4873,-0.097656,0.356,14,1.6517e+09,98
178,46,0,2.5176,0.064453,0.356,24,1.6517e+09,98
178,46,0.080078,2.5439,0.13086,0.356,37,1.6517e+09,98
178,46,0.16113,2.5684,0.13867,0.356,42,1.6517e+09,98
178,46,0.24414,2.5908,0.14355,0.356,35,1.6517e+09,98
178,46,0.16504,2.626,0.16504,0.356,20,1.6517e+09,98
178,46,0.15918,2.5273,0.28027,0.71201,9,1.6517e+09,98
178,46,0.080078,2.5674,0.21484,0.71201,10,1.6517e+09,98
178,46,0.081055,2.5967,0.21191,0.71201,8,1.6517e+09,98
178,46,0.54492,2.4053,-0.33887,-1.068,7,1.6517e+09,98
178,46,0.55078,2.418,-0.44238,-1.068,12,1.6517e+09,98
178,46,0.55762,2.4521,-0.41113,-1.068,14,1.6517e+09,98
178,46,0.4834,2.5186,-0.25391,-1.068,12,1.6517e+09,98
178,46,-0.69238,2.2324,-0.76855,-0.71201,13,1.6517e+09,98
178,46,0.77832,2.2549,-0.71289,-0.71201,23,1.6517e+09,98
178,46,0.70801,2.2861,-0.78418,-0.71201,32,1.6517e+09,98
178,46,0,2.4961,0.51074,-0.71201,37,1.6517e+09,98
178,46,0,2.5566,0.3252,-0.71201,40,1.6517e+09,98
178,46,0,2.6045,0.10352,-0.71201,31,1.6517e+09,98
178,46,0.16504,2.627,-0.14941,-0.71201,19,1.6517e+09,98
178,46,0.25,2.6533,-0.020508,-0.71201,10,1.6517e+09,98
178,46,-0.69238,2.2031,-0.84961,-0.356,22,1.6517e+09,98
178,46,-0.7002,2.1846,-0.9668,-0.356,36,1.6517e+09,98
178,46,0,2.4932,0.35742,-0.356,70,1.6517e+09,98
178,46,0.080078,2.5352,0.24609,-0.356,104,1.6517e+09,98
178,46,0.080078,2.5732,0.12793,-0.356,114,1.6517e+09,98
178,46,0.081055,2.6055,0.020508,-0.356,91,1.6517e+09,98
178,46,0.24707,2.624,-0.058594,-0.356,54,1.6517e+09,98
178,46,0.25,2.6514,-0.11816,-0.356,22,1.6517e+09,98
178,46,-0.62988,2.2998,-0.81152,0,22,1.6517e+09,98
178,46,0.69238,2.2725,-0.63867,-0.71201,10,1.6517e+09,98
178,46,-0.7002,2.1875,-0.96191,-0.71201,22,1.6517e+09,98
178,46,0,2.4268,0.6748,-0.71201,26,1.6517e+09,98
178,46,0.7959,2.2236,-0.95508,-0.71201,31,1.6517e+09,98
178,46,1.249,0.76758,2.2256,-0.71201,6,1.6517e+09,98
178,46,0,2.374,0.64551,-0.356,14,1.6517e+09,98
178,46,0,2.4365,0.5127,-0.356,34,1.6517e+09,98
178,46,-0.70801,2.1357,-1.1328,-0.356,42,1.6517e+09,98
179,43,0.078125,2.4873,-0.055664,0,6,1.6517e+09,99
179,43,0.15723,2.5117,-0.11133,0,20,1.6517e+09,99
179,43,0.23926,2.5342,-0.12207,0,38,1.6517e+09,99
179,43,0.16113,2.5703,-0.094727,0,50,1.6517e+09,99
179,43,0.16309,2.5996,-0.094727,0,47,1.6517e+09,99
179,43,0.082031,2.6338,-0.071289,0,31,1.6517e+09,99
179,43,0.083008,2.6641,-0.020508,0,14,1.6517e+09,99
179,43,0.15723,2.5068,0.18262,0.356,11,1.6517e+09,99
179,43,0.15918,2.542,0.087891,0.356,13,1.6517e+09,99
179,43,0.16113,2.5713,0.066406,0.356,11,1.6517e+09,99
179,43,1.7734,2.7588,-0.62598,1.78,2,1.6517e+09,99
179,43,0.40723,2.5283,-0.48828,-1.424,7,1.6517e+09,99
179,43,0.39844,2.4902,-0.36426,-1.068,19,1.6517e+09,99
179,43,0.40234,2.5264,-0.31641,-1.068,31,1.6517e+09,99
179,43,0.40723,2.5576,-0.29395,-1.068,35,1.6517e+09,99
179,43,0.41211,2.5918,-0.24609,-1.068,26,1.6517e+09,99
179,43,-0.5,1.6787,-2.0098,-1.068,16,1.6517e+09,99
179,43,0.31445,2.4668,-0.40234,-0.71201,24,1.6517e+09,99
179,43,0.31836,2.5,-0.37598,-0.71201,56,1.6517e+09,99
179,43,0.40234,2.5156,-0.3877,-0.71201,83,1.6517e+09,99
179,43,0.40723,2.5469,-0.37695,-0.71201,84,1.6517e+09,99
179,43,0.41211,2.5703,-0.41309,-0.71201,57,1.6517e+09,99
179,43,0.41602,2.6016,-0.40234,-0.71201,23,1.6517e+09,99
179,43,2.7188,1.5879,-0.68555,-0.71201,10,1.6517e+09,99
179,43,0.15527,2.4844,-0.014648,-0.356,17,1.6517e+09,99
179,43,0.15723,2.5107,-0.11816,-0.356,47,1.6517e+09,99
179,43,0.23926,2.5293,-0.19141,-0.356,89,1.6517e+09,99
179,43,0.24121,2.5557,-0.22754,-0.356,117,1.6517e+09,99
179,43,0.24414,2.583,-0.25586,-0.356,106,1.6517e+09,99
179,43,0.24707,2.6094,-0.2832,-0.356,66,1.6517e+09,99
179,43,0.16699,2.6465,-0.26758,-0.356,25,1.6517e+09,99
179,43,-0.48828,1.1631,-2.2813,-1.424,6,1.6517e+09,99
179,43,-0.47754,1.4082,-2.0693,-1.068,14,1.6517e+09,99
179,43,-0.40234,1.4883,-2.0654,-1.068,25,1.6517e+09,99
179,43,-0.48828,1.457,-2.1055,-1.068,29,1.6517e+09,99
179,43,-0.49414,1.7236,-1.9326,-1.068,26,1.6517e+09,99
179,43,0.41602,2.623,-0.22656,-1.068,14,1.6517e+09,99
179,43,-0.47266,2.0977,1.3115,-0.71201,13,1.6517e+09,99
179,43,-0.47754,1.915,1.6113,-0.71201,30,1.6517e+09,99
179,43,-0.56348,1.7676,1.7891,-0.71201,46,1.6517e+09,99
179,43,-0.48828,1.6719,1.9395,-0.71201,49,1.6517e+09,99
179,43,-0.57617,1.4932,2.0947,-0.71201,37,1.6517e+09,99
179,43,-0.58301,1.6504,2.0098,-0.71201,20,1.6517e+09,99
180,39,0,2.4258,-0.15234,0,5,1.6517e+09,100
180,39,0.15918,2.4463,0.69434,0,11,1.6517e+09,100
180,39,0.16113,2.5557,0.29688,0,14,1.6517e+09,100
180,39,0.24414,2.5879,0.19922,0,12,1.6517e+09,100
180,39,0,2.3721,-0.051758,0.356,8,1.6517e+09,100
180,39,0,2.4014,0,0.356,17,1.6517e+09,100
180,39,0.076172,2.4297,-0.03125,0.356,23,1.6517e+09,100
180,39,0.077148,2.458,-0.063477,0.356,20,1.6517e+09,100
180,39,0.078125,2.4824,-0.16504,0.356,15,1.6517e+09,100
180,39,0.079102,2.5176,0.02832,0.356,21,1.6517e+09,100
180,39,0.15918,2.543,0.024414,0.356,27,1.6517e+09,100
180,39,0.16113,2.5723,-0.0019531,0.356,24,1.6517e+09,100
180,39,0,2.4287,-0.10938,0.71201,7,1.6517e+09,100
180,39,0,2.4531,0.19141,0.71201,6,1.6517e+09,100
180,39,0.31445,2.4453,-0.51563,-1.068,10,1.6517e+09,100
180,39,0.39844,2.458,-0.54004,-1.068,14,1.6517e+09,100
180,39,0.32227,2.4844,-0.60547,-1.068,14,1.6517e+09,100
180,39,0.32617,2.5029,-0.65137,-1.068,11,1.6517e+09,100
180,39,0.15332,2.3428,-0.73535,-0.71201,8,1.6517e+09,100
180,39,0.38867,2.3779,-0.62598,-0.71201,15,1.6517e+09,100
180,39,0.31445,2.3535,-0.83887,-0.71201,18,1.6517e+09,100
180,39,0.31836,2.3564,-0.91504,-0.71201,16,1.6517e+09,100
180,39,0.32227,2.376,-0.94531,-0.71201,10,1.6517e+09,100
180,39,0,2.3408,-0.38281,-0.356,7,1.6517e+09,100
180,39,0.075195,2.3857,-0.26758,-0.356,12,1.6517e+09,100
180,39,0,2.4199,-0.23145,-0.356,14,1.6517e+09,100
180,39,0.15332,2.4316,-0.33984,-0.356,13,1.6517e+09,100
180,39,0,2.2432,1.1455,-0.356,11,1.6517e+09,100
180,39,0.23926,2.4824,0.52344,-0.356,22,1.6517e+09,100
180,39,0.24121,2.5508,0.28223,-0.356,27,1.6517e+09,100
180,39,0.32617,2.5801,0.18457,-0.356,23,1.6517e+09,100
180,39,0.3291,2.6143,0.086914,-0.356,12,1.6517e+09,100
180,39,-0.55078,1.0352,-2.2285,-1.068,6,1.6517e+09,100
180,39,-0.55762,0.44434,2.4463,-1.068,8,1.6517e+09,100
180,39,-0.56348,1.6201,1.9238,-1.068,8,1.6517e+09,100
180,39,-0.54492,0.55371,2.3652,-0.71201,9,1.6517e+09,100
180,39,-0.55078,0.84082,2.3096,-0.71201,13,1.6517e+09,100
180,39,-0.63672,1.1699,2.1719,-0.71201,12,1.6517e+09,100
